,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0200 University College Birmingham Estimated Incoming Antibody Pos,0.5,4.95,2.73,9.87,130.79,4.845,22.1,4.485,2.5199999999999996,,,182.79000000000002
0007 Bishop Grosseteste University Estimated Incoming Antibody Pos,0.5,1.65,15.795,63.0,1.74,10.455,1.3,1.17,0.28,,,95.89000000000001
0049 The University of Bolton Estimated Incoming Antibody Pos,1.75,345.51,16.38,4.62,7.25,3.57,9.75,2.925,1.82,,,393.575
0197 The Arts University Bournemouth Estimated Incoming Antibody Pos,0.75,2.97,1.365,3.57,7.54,11.475,46.8,37.83,22.82,,,135.12
0050 Bournemouth University Estimated Incoming Antibody Pos,1.5,8.25,3.51,8.61,21.17,49.725,215.8,204.945,145.6,,,659.11
0111 The University of Bradford Estimated Incoming Antibody Pos,4.0,65.01,224.055,6.51,8.7,5.355,22.75,4.29,1.4,,,342.06999999999994
0051 The University of Brighton Estimated Incoming Antibody Pos,8.0,15.51,8.385,16.38,21.17,86.955,403.65,371.67,32.9,,,964.6199999999999
0337 The University College of Osteopathy Estimated Incoming Antibody Pos,0.0,0.33,0.195,0.42,0.58,2.55,27.95,3.705,0.28,,,36.010000000000005
0112 The University of Bristol Estimated Incoming Antibody Pos,11.0,64.35,22.035,30.45,66.7,73.94999999999999,471.25,160.68,123.48,,,1023.8950000000001
0113 Brunel University London Estimated Incoming Antibody Pos,1.25,7.92,2.925,5.88,11.31,42.585,854.75,64.74,7.56,,,998.92
0009 Buckinghamshire New University Estimated Incoming Antibody Pos,3.0,32.67,8.385,13.44,45.24,56.1,465.4,119.925,8.96,,,753.12
0203 The University of Buckingham Estimated Incoming Antibody Pos,0.75,3.3,2.145,5.46,7.54,18.104999999999997,61.1,30.81,3.08,,,132.29
0114 The University of Cambridge Estimated Incoming Antibody Pos,16.25,57.75,27.69,28.35,39.15,132.08999999999997,418.6,99.06,25.9,,,844.84
0188 The Institute of Cancer Research Estimated Incoming Antibody Pos,0.0,0.33,0.0,0.21,0.0,0.765,18.2,1.755,0.14,,,21.4
0012 Canterbury Christ Church University Estimated Incoming Antibody Pos,1.25,5.28,1.95,4.2,4.64,56.355,351.0,349.245,4.06,,,777.9799999999999
