,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0154 Newcastle University Estimated Incoming Infection,87.34100000000001,57.138000000000005,48.675,27.69,9.394,27.242000000000004,48.238,34.931999999999995,4.8545,2.52,4.5760000000000005,352.60049999999995
0028 Newman University Estimated Incoming Infection,0.08349999999999999,0.42800000000000005,0.375,1.17,39.116,0.53,1.4240000000000002,0.5325,0.1825,0.12,0.052000000000000005,44.0135
0027 The University of Northampton Estimated Incoming Infection,0.6679999999999999,2.4610000000000003,1.875,79.4625,12.32,25.122000000000003,66.394,29.5005,1.095,0.96,0.15600000000000003,220.014
0335 Grŵp NPTC Group Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,1.92
0069 University of Northumbria at Newcastle Estimated Incoming Infection,222.945,32.528,43.65,11.6025,2.695,7.208000000000001,17.8,6.709499999999999,0.949,0.72,1.976,348.783
0190 Norwich University of the Arts Estimated Incoming Infection,0.25049999999999994,0.8560000000000001,0.675,3.2175,0.539,28.726000000000003,6.0520000000000005,4.7925,0.292,0.12,0.052000000000000005,45.572500000000005
0155 University of Nottingham Estimated Incoming Infection,5.2604999999999995,34.454,23.175,114.66,38.731,66.144,148.096,71.568,7.701499999999999,4.86,0.78,515.43
0071 The Nottingham Trent University Estimated Incoming Infection,4.675999999999999,26.429000000000002,23.1,203.0925,54.131,79.394,78.854,48.777,4.7085,3.0,0.52,526.682
0001 The Open University Estimated Incoming Infection,0.0,0.10700000000000001,0.075,0.195,0.077,0.636,1.9580000000000002,3.6209999999999996,0.0365,0.0,0.052000000000000005,6.7575
0072 Oxford Brookes University Estimated Incoming Infection,1.0019999999999998,4.922000000000001,2.775,10.725,16.247,20.14,43.076,130.78199999999998,15.9505,3.72,0.884,250.22349999999994
0156 The University of Oxford Estimated Incoming Infection,4.5925,20.223000000000003,9.0,11.895,15.092,29.574,139.018,100.536,10.877,4.44,4.0040000000000004,349.2515
0230 Plymouth College of Art Estimated Incoming Infection,0.08349999999999999,0.42800000000000005,0.225,0.585,0.693,1.06,1.4240000000000002,2.8755,6.7525,0.6,0.0,14.7265
0073 University of Plymouth Estimated Incoming Infection,1.0855,6.206,2.7,6.63,10.318,14.31,28.302,41.748000000000005,83.5485,7.14,0.41600000000000004,202.404
0074 The University of Portsmouth Estimated Incoming Infection,0.9185,3.21,1.725,6.7275,7.468999999999999,33.814,123.176,210.7635,11.972000000000001,3.24,0.31200000000000006,403.32749999999993
"0100 Queen Margaret University, Edinburgh Estimated Incoming Infection",0.9185,2.2470000000000003,0.6,0.6825,0.462,0.8480000000000001,2.8480000000000003,1.3844999999999998,0.40149999999999997,0.42,35.464,46.276
0139 Queen Mary University of London Estimated Incoming Infection,1.67,7.704000000000001,3.375,5.3625,5.852,25.016,294.946,29.926499999999997,3.3215,1.86,0.5720000000000001,379.60550000000006
0030 Ravensbourne University London Estimated Incoming Infection,0.16699999999999998,0.7490000000000001,0.3,0.8775,0.616,6.36,45.034,7.348499999999999,0.511,0.06,0.10400000000000001,62.12700000000001
0157 The University of Reading Estimated Incoming Infection,0.9185,5.029,2.775,8.4825,10.241000000000001,27.984,79.922,103.51799999999999,12.0085,6.06,0.5720000000000001,257.5105
0104 The Robert Gordon University Estimated Incoming Infection,0.16699999999999998,0.321,0.225,0.195,0.154,0.42400000000000004,1.246,0.3195,0.073,0.06,74.256,77.4405
0031 Roehampton University Estimated Incoming Infection,0.33399999999999996,5.136,1.2,5.655,16.324,14.734000000000002,261.30400000000003,28.755,1.5695,0.36,0.15600000000000003,335.5275000000001
0032 Rose Bruford College of Theatre and Performance Estimated Incoming Infection,0.16699999999999998,0.9630000000000001,0.525,0.585,0.539,1.272,4.45,2.4495,0.365,0.24,0.10400000000000001,11.6595
0033 Royal Academy of Music Estimated Incoming Infection,0.08349999999999999,0.8560000000000001,0.3,0.6825,0.231,0.9540000000000001,4.094,1.8104999999999998,0.365,0.36,0.364,10.1005
0195 Royal Agricultural University Estimated Incoming Infection,0.25049999999999994,0.7490000000000001,0.675,1.6575,1.386,2.7560000000000002,2.136,4.047,2.1534999999999997,0.36,0.20800000000000002,16.3785
0003 Royal College of Art Estimated Incoming Infection,0.08349999999999999,0.42800000000000005,0.225,0.2925,0.385,1.06,14.595999999999998,1.8104999999999998,0.292,0.18,0.20800000000000002,19.5605
0034 Royal College of Music Estimated Incoming Infection,0.08349999999999999,0.7490000000000001,0.225,0.39,0.308,0.9540000000000001,4.628,1.3844999999999998,0.2555,0.24,0.20800000000000002,9.425500000000001
0101 Royal Conservatoire of Scotland Estimated Incoming Infection,0.16699999999999998,0.642,0.375,0.2925,0.154,0.42400000000000004,1.068,0.639,0.10949999999999999,0.18,6.656000000000001,10.707
0010 The Royal Central School of Speech and Drama Estimated Incoming Infection,0.16699999999999998,0.7490000000000001,0.45,0.6825,0.539,1.9080000000000001,8.188,3.0885,0.4745,0.18,0.26,16.686500000000002
0141 Royal Holloway and Bedford New College Estimated Incoming Infection,0.6679999999999999,2.9960000000000004,1.8,3.12,3.542,17.49,106.62200000000001,54.95399999999999,4.3435,1.44,0.20800000000000002,197.1835
0035 Royal Northern College of Music Estimated Incoming Infection,0.25049999999999994,3.531,0.825,0.8775,0.616,0.8480000000000001,1.78,1.3844999999999998,0.21899999999999997,0.54,0.41600000000000004,11.287500000000001
0143 The Royal Veterinary College Estimated Incoming Infection,0.5009999999999999,2.14,1.425,2.2425,1.232,6.89,11.392000000000001,8.732999999999999,1.3504999999999998,0.72,0.364,36.989999999999995
0173 The University of St Andrews Estimated Incoming Infection,2.0875,6.848000000000001,3.15,3.4125,2.156,6.36,17.088,11.715,1.2775,0.9,29.172000000000004,84.16650000000001
"0145 St George's, University of London Estimated Incoming Infection",0.4175,1.819,0.75,1.365,1.6170000000000002,5.724,90.78,19.4895,0.949,0.54,0.15600000000000003,123.60700000000001
