,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0051 The University of Brighton Estimated Incoming Infection,0.784,1.175,0.645,0.429,0.47450000000000003,1.705,8.3835,6.671,0.94,0.3885,0.065,21.6605
0337 The University College of Osteopathy Estimated Incoming Infection,0.0,0.025,0.015,0.011000000000000001,0.013000000000000001,0.05,0.5805,0.0665,0.008,0.0105,0.0,0.7795
0112 The University of Bristol Estimated Incoming Infection,1.078,4.875,1.695,0.7975,1.495,1.45,9.787500000000001,2.8840000000000003,3.528,2.3834999999999997,0.195,30.1685
0113 Brunel University London Estimated Incoming Infection,0.1225,0.6,0.225,0.154,0.2535,0.835,17.7525,1.1620000000000001,0.21600000000000003,0.21,0.025,21.555500000000002
0009 Buckinghamshire New University Estimated Incoming Infection,0.294,2.475,0.645,0.35200000000000004,1.014,1.1,9.666,2.1525000000000003,0.256,0.18899999999999997,0.045,18.1885
0203 The University of Buckingham Estimated Incoming Infection,0.0735,0.25,0.165,0.14300000000000002,0.169,0.355,1.2690000000000001,0.553,0.08800000000000001,0.0525,0.025,3.1430000000000002
0114 The University of Cambridge Estimated Incoming Infection,1.5925,4.375,2.13,0.7425,0.8775,2.59,8.694,1.778,0.74,0.63,0.305,24.4545
0188 The Institute of Cancer Research Estimated Incoming Infection,0.0,0.025,0.0,0.0055000000000000005,0.0,0.015,0.37800000000000006,0.0315,0.004,0.0105,0.0,0.4695000000000001
0012 Canterbury Christ Church University Estimated Incoming Infection,0.1225,0.4,0.15,0.11,0.10400000000000001,1.105,7.29,6.2685,0.11599999999999999,0.0735,0.02,15.7595
0179 Cardiff University Estimated Incoming Infection,0.441,3.075,0.885,0.55,2.041,0.725,3.4965,2.128,3.42,22.386,0.075,39.2225
0089 Cardiff Metropolitan University Estimated Incoming Infection,0.1225,0.75,0.24,0.1265,0.6175,0.15,0.36450000000000005,0.35,1.192,12.705,0.035,16.653
0053 The University of Central Lancashire Estimated Incoming Infection,1.1025,79.375,2.73,0.3575,0.6175,0.29,0.9585000000000001,0.231,0.168,0.4305,0.1,86.3605
0011 University of Chester Estimated Incoming Infection,0.735,34.725,1.515,0.396,2.2555,0.245,0.5670000000000001,0.19950000000000004,0.16,3.6959999999999997,0.035,44.528999999999996
0082 The University of Chichester Estimated Incoming Infection,0.098,0.3,0.15,0.1595,0.14950000000000002,0.29,0.8370000000000001,2.513,0.28,0.126,0.015,4.918
"0115 City, University of London Estimated Incoming Infection",0.17149999999999999,0.8,0.24,0.1595,0.221,1.03,24.381000000000004,0.7385,0.16399999999999998,0.126,0.07,28.1015
0199 Conservatoire for Dance and Drama Estimated Incoming Infection,0.17149999999999999,0.325,0.24,0.0495,0.065,0.08,0.6345000000000001,0.11900000000000001,0.08,0.084,0.035,1.8835
0201 Courtauld Institute of Art Estimated Incoming Infection,0.0,0.075,0.015,0.011000000000000001,0.013000000000000001,0.025,0.3375,0.035,0.028000000000000004,0.0105,0.0,0.55
0056 Coventry University Estimated Incoming Infection,0.46549999999999997,2.4,2.265,2.178,13.136500000000002,1.495,11.1375,1.3055,0.46399999999999997,0.4935,0.03,35.3705
0002 Cranfield University Estimated Incoming Infection,0.147,0.6,0.225,0.154,0.195,0.33,0.8910000000000001,0.37800000000000006,0.47600000000000003,0.126,0.055,3.577
0206 University for the Creative Arts Estimated Incoming Infection,0.0735,0.375,0.195,0.11,0.169,0.34,2.3760000000000003,1.3615000000000002,0.156,0.11549999999999999,0.025,5.296500000000001
0038 University of Cumbria Estimated Incoming Infection,1.8619999999999999,19.025,0.915,0.14300000000000002,0.13,0.105,1.4985000000000002,0.0805,0.07600000000000001,0.11549999999999999,0.17,24.1205
