,Unnamed: 0,Total Regions,Total Regions from lower,Total Regions from upper,North East,North East from lower,North East from upper,North West,North West from lower,North West from upper,Yorkshire and The Humber,Yorkshire and The Humber from lower,Yorkshire and The Humber from upper,East Midlands,East Midlands from lower,East Midlands from upper,West Midlands,West Midlands from lower,West Midlands from upper,East of England,East of England from lower,East of England from upper,London,London from lower,London from upper,South East,South East from lower,South East from upper,South West,South West from lower,South West from upper,Wales,Wales from lower,Wales from upper,Scotland,Scotland from lower,Scotland from upper
52,0017 Falmouth University Estimated Incoming Infection,13.29315,3.48661764895,39.324,0.1638,0.031764706000000004,0.57072,1.7783999999999998,0.57,4.363919999999999,0.6084,0.1482352944,1.7539200000000001,0.5577000000000001,0.1164705872,1.76088,0.6932249999999999,0.1394117661,2.47428,0.7985249999999999,0.20073529385000002,2.53344,2.73585,0.8073529401,7.00524,2.07675,0.5638235243999999,5.929919999999999,2.73,0.7058823599999999,9.048,1.092,0.1976470592,3.67488,0.0585,0.0052941177,0.2088
53,0229 The National Film and Television School Estimated Incoming Infection,0.6142500000000002,0.17205882325,1.66518,0.0,0.0,0.0,0.0468,0.015,0.11484,0.02535,0.006176470599999999,0.07307999999999999,0.02535,0.0052941176,0.08004,0.01755,0.003529411799999999,0.06263999999999999,0.026325,0.006617647050000001,0.08352000000000001,0.381225,0.11249999984999999,0.97614,0.06825,0.0185294116,0.19488,0.013650000000000002,0.003529411799999999,0.045239999999999995,0.0,0.0,0.0,0.009750000000000002,0.0008823529499999998,0.0348
54,0106 Glasgow Caledonian University Estimated Incoming Infection,28.784925,2.9408823771,101.28192,0.0819,0.015882353000000002,0.28536,0.5616,0.18,1.3780800000000002,0.17745,0.0432352942,0.51156,0.0507,0.0105882352,0.16008,0.04387499999999999,0.0088235295,0.1566,0.07897499999999999,0.01985294115,0.25055999999999995,0.515775,0.15220588215,1.32066,0.1365,0.0370588232,0.38976,0.047775000000000005,0.012352941299999998,0.15834,0.102375,0.0185294118,0.34452000000000005,26.988000000000003,2.4423529656,96.3264
55,0097 Glasgow School of Art Estimated Incoming Infection,3.826875,0.7208823543499999,12.039060000000001,0.12285,0.023823529500000003,0.42804,0.6083999999999999,0.195,1.49292,0.2535,0.06176470599999999,0.7308,0.063375,0.013235294,0.20010000000000006,0.0351,0.007058823599999998,0.12527999999999995,0.07897499999999999,0.01985294115,0.25055999999999995,0.560625,0.16544117625000002,1.4355000000000002,0.1365,0.0370588232,0.38976,0.061425,0.0158823531,0.20357999999999998,0.102375,0.0185294118,0.34452000000000005,1.80375,0.16323529574999998,6.438
56,0168 The University of Glasgow Estimated Incoming Infection,46.904325,6.9070588525000005,156.01536000000002,1.43325,0.2779411775,4.9938,5.85,1.875,14.355,1.6731,0.4076470596,4.8232800000000005,0.3549,0.0741176464,1.12056,0.2808,0.056470588799999985,1.0022399999999998,0.500175,0.12573529395000002,1.5868799999999998,2.399475,0.7080882343500001,6.14394,0.8872500000000001,0.24088235079999998,2.53344,0.30712500000000004,0.0794117655,1.0179,0.61425,0.1111764708,2.06712,32.604,2.9505882648000004,116.3712
57,0054 University of Gloucestershire Estimated Incoming Infection,16.9026,4.0442647198,53.7486,0.12285,0.023823529500000003,0.42804,1.17,0.375,2.8710000000000004,0.48165,0.11735294140000001,1.38852,0.63375,0.13235294,2.001,1.7023499999999998,0.3423529446,6.076079999999998,0.6230249999999999,0.15661764685,1.9766400000000002,1.0764,0.3176470584,2.7561600000000004,1.56975,0.4261764668,4.48224,5.5692,1.4400000144,18.45792,3.924375,0.7102941190000001,13.206600000000002,0.02925,0.00264705885,0.1044
58,0087 Glyndŵr University Estimated Incoming Infection,32.5884,6.689117657300001,104.74626,0.04095,0.007941176500000001,0.14268,5.1948,1.665,12.74724,0.12675,0.030882352999999994,0.3654,0.0507,0.0105882352,0.16008,0.7019999999999998,0.141176472,2.5056,0.04387499999999999,0.01102941175,0.1392,0.291525,0.08602941165000001,0.74646,0.039000000000000014,0.0105882352,0.11136,0.027300000000000005,0.007058823599999998,0.09047999999999999,26.0715,4.7188235384,87.73776,0.0,0.0,0.0
59,0131 Goldsmiths College Estimated Incoming Infection,29.128125,8.340441165450002,77.38998000000002,0.225225,0.04367647075,0.78474,1.9188,0.615,4.70844,0.6591,0.16058823560000002,1.90008,0.4056,0.0847058816,1.28064,0.34222499999999995,0.0688235301,1.22148,0.9477,0.2382352938,3.00672,21.75225,6.4191176385,55.69740000000001,1.7355,0.4711764664,4.95552,0.5323500000000001,0.1376470602,1.7643600000000002,0.511875,0.092647059,1.7226,0.0975,0.0088235295,0.348
60,0336 Gower College Swansea Estimated Incoming Infection,0.853125,0.15441176499999998,2.8710000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853125,0.15441176499999998,2.8710000000000004,0.0,0.0,0.0
61,0059 The University of Greenwich Estimated Incoming Infection,48.78315,14.018382324649998,129.26112,0.184275,0.03573529425,0.6420600000000001,1.0763999999999998,0.345,2.64132,0.63375,0.15441176499999998,1.827,0.418275,0.0873529404,1.32066,0.236925,0.0476470593,0.84564,2.106,0.529411764,6.6816,37.584300000000006,11.0911764558,96.23592,5.7817500000000015,1.5697058684,16.509120000000003,0.3276000000000001,0.0847058832,1.08576,0.375375,0.0679411766,1.26324,0.0585,0.0052941177,0.2088
62,0208 Guildhall School of Music and Drama Estimated Incoming Infection,2.4492,0.6630882345500001,6.8155800000000015,0.020475,0.0039705882500000005,0.07134,0.2808,0.09,0.6890400000000001,0.22815,0.0555882354,0.6577200000000001,0.063375,0.013235294,0.20010000000000006,0.04387499999999999,0.0088235295,0.1566,0.15794999999999998,0.0397058823,0.5011199999999999,1.12125,0.33088235250000003,2.8710000000000004,0.26325,0.0714705876,0.7516799999999999,0.075075,0.0194117649,0.24881999999999999,0.1365,0.0247058824,0.4593600000000001,0.0585,0.0052941177,0.2088
63,0018 Harper Adams University Estimated Incoming Infection,14.5743,3.5558823535500004,43.794059999999995,0.4709249999999999,0.09132352975,1.6408200000000002,3.4632,1.11,8.49816,2.00265,0.48794117740000004,5.77332,1.4703,0.3070588208,4.642320000000002,1.10565,0.2223529434,3.94632,1.03545,0.2602941173,3.2851199999999996,0.515775,0.15220588215,1.32066,1.092,0.2964705856,3.11808,0.702975,0.1817647077,2.32986,2.218125,0.401470589,7.464600000000001,0.49725,0.04500000045,1.7748
64,0352 Hartpury University Estimated Incoming Infection,4.047225,0.9577941193999999,12.70896,0.061425,0.011911764750000001,0.21402,0.3744,0.12,0.91872,0.17745,0.0432352942,0.51156,0.190125,0.039705882000000005,0.6003000000000001,0.4212,0.0847058832,1.5033599999999998,0.1404,0.0352941176,0.44544,0.2691,0.0794117646,0.6890400000000001,0.507,0.1376470576,1.4476799999999999,0.8190000000000001,0.211764708,2.7144,1.057875,0.1914705886,3.5600400000000003,0.02925,0.00264705885,0.1044
65,0171 Heriot-Watt University Estimated Incoming Infection,15.278250000000002,2.317500009,50.60964,0.5937749999999999,0.11514705925,2.0688600000000004,2.0124,0.645,4.9381200000000005,0.63375,0.15441176499999998,1.827,0.1521,0.0317647056,0.48023999999999994,0.11407499999999997,0.0229411767,0.40716,0.2457,0.0617647058,0.77952,0.7176,0.2117647056,1.83744,0.3315,0.0899999992,0.9465600000000001,0.088725,0.0229411767,0.29406000000000004,0.238875,0.0432352942,0.80388,10.14975,0.91852942095,36.2268
66,0060 University of Hertfordshire Estimated Incoming Infection,54.82522499999999,15.201176445200002,152.46228,0.28665,0.0555882355,0.99876,1.872,0.6,4.5936,0.7605,0.185294118,2.1924,1.29285,0.26999999760000004,4.08204,0.535275,0.10764705990000001,1.91052,13.829399999999998,3.4764705836000003,43.875840000000004,31.395,9.26470587,80.388,3.75375,1.019117638,10.7184,0.4368000000000001,0.11294117759999997,1.4476799999999999,0.546,0.0988235296,1.83744,0.11699999999999999,0.0105882354,0.4176
67,0061 The University of Huddersfield Estimated Incoming Infection,74.522175,19.7589706096,206.6598,0.716625,0.13897058874999998,2.4969,21.8556,7.005,53.630280000000006,48.2664,11.7600000224,139.14432,0.88725,0.185294116,2.8014,0.4212,0.0847058832,1.5033599999999998,0.377325,0.09485294105,1.19712,0.8297249999999999,0.24485294085,2.12454,0.34125,0.092647058,0.9744,0.09555,0.024705882599999996,0.31668,0.6825,0.12352941199999998,2.2968,0.04875,0.00441176475,0.174
68,0120 The University of Hull Estimated Incoming Infection,63.746475,16.013382370000002,182.61473999999998,1.7813249999999998,0.34544117774999994,6.206580000000001,7.254,2.325,17.800200000000004,46.66935,11.3708823746,134.54028,2.395575,0.5002941132000001,7.56378,0.605475,0.1217647071,2.16108,0.956475,0.24044117615,3.0345599999999995,2.4891750000000004,0.7345588225499999,6.373620000000002,0.858,0.2329411744,2.44992,0.1911,0.04941176519999999,0.63336,0.47775,0.08647058839999999,1.60776,0.06825,0.006176470649999999,0.2436
69,"0132 Imperial College of Science, Technology and Medicine Estimated Incoming Infection",31.897125000000006,8.83235293035,87.38105999999999,0.53235,0.1032352945,1.85484,4.446000000000001,1.425,10.9098,1.5717,0.3829411772,4.530959999999999,0.798525,0.1667647044,2.52126,0.710775,0.1429411779,2.5369200000000003,1.465425,0.36838235244999995,4.649279999999999,16.616925000000002,4.90367646405,42.54822,3.11025,0.8444117572000001,8.880959999999998,0.6756750000000001,0.1747058841,2.23938,1.56975,0.2841176476,5.28264,0.39975,0.036176470950000005,1.4267999999999998
70,0121 Keele University Estimated Incoming Infection,33.3333,8.839852951749998,96.657,0.4914,0.09529411800000001,1.71216,12.9168,4.14,31.695840000000004,2.2054500000000004,0.5373529422,6.35796,1.533675,0.32029411480000003,4.8424200000000015,7.713224999999999,1.5511764861,27.53028,1.009125,0.25367647025,3.2016,3.81225,1.1249999985,9.761400000000002,1.4235,0.3864705848,4.06464,0.4436250000000001,0.1147058835,1.4703,1.70625,0.30882353,5.742000000000001,0.07800000000000001,0.007058823599999998,0.2784
71,0122 The University of Kent Estimated Incoming Infection,41.243475,11.51999996635,113.28966000000004,0.2457,0.047647059000000005,0.8560800000000001,1.872,0.6,4.5936,0.7098,0.17294117679999998,2.04624,0.823875,0.172058822,2.6013,0.4914,0.09882353039999998,1.7539200000000001,3.6942749999999993,0.92867646935,11.720639999999998,21.415875,6.31985293275,54.83610000000001,10.686000000000002,2.9011764448000004,30.51264,0.6074250000000001,0.1570588251,2.0131799999999997,0.648375,0.11735294140000001,2.1819599999999997,0.04875,0.00441176475,0.174
72,0134 King's College London Estimated Incoming Infection,71.71320000000001,20.31397055865,192.70152,0.7780499999999999,0.15088235349999998,2.71092,5.475599999999999,1.755,13.436280000000002,2.028,0.4941176479999999,5.8464,1.19145,0.24882352719999998,3.76188,1.1232,0.2258823552,4.008959999999999,3.009825,0.75661764605,9.549119999999998,48.3483,14.2676470398,123.79751999999999,6.3765,1.7311764552000002,18.20736,1.3104000000000002,0.3388235328,4.34304,1.740375,0.3150000006,5.856840000000001,0.3315,0.0300000003,1.1832
73,0063 Kingston University Estimated Incoming Infection,48.87675,14.004264680649998,129.80226000000002,0.389025,0.07544117674999999,1.35546,1.7316,0.555,4.24908,0.83655,0.2038235298,2.41164,0.443625,0.092647058,1.4006999999999998,0.3509999999999999,0.070588236,1.2528,1.2285,0.308823529,3.8976,36.91155000000001,10.8926470443,94.51332,5.41125,1.469117634,15.451199999999998,0.730275,0.1888235313,2.4203400000000004,0.784875,0.14205882379999998,2.64132,0.0585,0.0052941177,0.2088
74,0123 The University of Lancaster Estimated Incoming Infection,56.04592500000001,16.678676471099998,146.51322000000005,1.085175,0.21044117725000003,3.78102,40.9032,13.11,100.37016,4.2081,1.0252941195999998,12.13128,1.03935,0.2170588216,3.2816400000000003,1.131975,0.2276470611,4.040279999999999,0.8862749999999999,0.22279411735,2.81184,2.578875,0.7610294107500001,6.603300000000001,1.365,0.370588232,3.8976,0.429975,0.1111764717,1.42506,2.25225,0.4076470596,7.579440000000001,0.16574999999999998,0.01500000015,0.5916
75,0211 Leeds Arts University Estimated Incoming Infection,8.0223,2.16352941245,22.35204,0.4709249999999999,0.09132352975,1.6408200000000002,3.042,0.975,7.464600000000001,2.7378000000000005,0.6670588248,7.892639999999999,0.3422250000000001,0.0714705876,1.08054,0.12285,0.024705882599999996,0.43848000000000004,0.219375,0.055147058750000005,0.696,0.49335,0.1455882351,1.26324,0.24375,0.06617647,0.696,0.08190000000000001,0.0211764708,0.27144,0.238875,0.0432352942,0.80388,0.02925,0.00264705885,0.1044
76,0064 Leeds Beckett University Estimated Incoming Infection,104.92365,27.74382355025,294.02172,5.466825,1.06014706275,19.04778,33.78959999999999,10.83,82.91448000000001,52.80405,12.8655882598,152.22564,4.0433249999999985,0.8444117572000001,12.76638,1.219725,0.2452941201,4.3534799999999985,1.56195,0.39264705829999996,4.95552,2.354625,0.6948529402500001,6.0291000000000015,1.3357500000000002,0.3626470556000001,3.81408,0.5391750000000001,0.1394117661,1.78698,1.603875,0.29029411819999995,5.397480000000002,0.20475,0.01852941195,0.7308
77,0351 Leeds College of Music Estimated Incoming Infection,4.5444749999999985,1.2101470589499999,12.797700000000004,0.184275,0.03573529425,0.6420600000000001,1.4508,0.465,3.5600400000000003,1.4196,0.3458823536,4.09248,0.27885000000000004,0.0582352936,0.88044,0.131625,0.0264705885,0.4698,0.184275,0.046323529349999996,0.5846399999999999,0.426075,0.12573529395,1.0909799999999998,0.20475,0.055588234800000004,0.5846399999999999,0.088725,0.0229411767,0.29406000000000004,0.1365,0.0247058824,0.4593600000000001,0.039000000000000014,0.003529411799999999,0.1392
78,0124 The University of Leeds Estimated Incoming Infection,112.28002499999998,30.445147060500002,311.98374,4.6683,0.9052941209999998,16.265520000000002,38.5632,12.36,94.62816,35.41395,8.6285294282,102.09276,4.981275,1.0402941084000001,15.72786,2.535975,0.5100000051,9.05148,3.73815,0.9397058811,11.859839999999998,12.804675,3.77867646555,32.78682000000001,5.17725,1.4055882227999998,14.783039999999998,1.3991250000000002,0.3617647095,4.6371,2.695875,0.48794117740000004,9.072360000000002,0.30225,0.02735294145,1.0788
79,0040 Leeds Trinity University Estimated Incoming Infection,16.797300000000003,4.28073529925,47.8152,0.716625,0.13897058874999998,2.4969,3.1356,1.005,7.694280000000001,11.63565,2.8350000053999995,33.54372,0.418275,0.0873529404,1.32066,0.12285,0.024705882599999996,0.43848000000000004,0.201825,0.05073529405,0.64032,0.201825,0.05955882345,0.51678,0.12675,0.0344117644,0.36191999999999996,0.047775000000000005,0.012352941299999998,0.15834,0.170625,0.030882352999999994,0.5742,0.019500000000000003,0.0017647058999999995,0.0696
80,0125 The University of Leicester Estimated Incoming Infection,36.17835,9.3745588071,104.28168000000002,0.5733,0.111176471,1.99752,5.5692,1.785,13.66596,2.9406,0.7164705896,8.47728,7.63035,1.5935293976,24.09204,2.518425,0.5064705933,8.98884,2.290275,0.5757352933500001,7.266239999999999,10.18095,3.0044117607,26.068680000000004,2.58375,0.701470582,7.3776,0.546,0.141176472,1.8096,1.29675,0.23470588280000002,4.363919999999999,0.04875,0.00441176475,0.174
81,0062 The University of Lincoln Estimated Incoming Infection,43.1028,10.4395588015,128.49378000000002,0.8804249999999999,0.17073529474999996,3.0676200000000002,4.68,1.5,11.484000000000002,12.90315,3.1438235354,37.197720000000004,13.752375,2.8720587980000003,43.4217,1.1232,0.2258823552,4.008959999999999,4.957875,1.24632352775,15.729599999999998,2.220075,0.6551470579500001,5.68458,1.56,0.423529408,4.4544,0.2457,0.0635294124,0.8143199999999999,0.75075,0.1358823532,2.5264800000000003,0.02925,0.00264705885,0.1044
82,0023 Liverpool Hope University Estimated Incoming Infection,32.11845,9.914117648200001,81.49464,0.28665,0.0555882355,0.99876,28.3608,9.09,69.59304,0.9126,0.2223529416,2.6308800000000003,0.291525,0.06088235240000001,0.92046,0.517725,0.1041176481,1.84788,0.1053,0.0264705882,0.33408000000000004,0.3588,0.1058823528,0.91872,0.14625,0.039705882000000005,0.4176,0.061425,0.0158823531,0.20357999999999998,1.057875,0.1914705886,3.5600400000000003,0.019500000000000003,0.0017647058999999995,0.0696
83,0065 Liverpool John Moores University Estimated Incoming Infection,151.44967499999996,46.13250000669999,388.23054000000013,1.02375,0.1985294125,3.5670000000000006,129.4956,41.505,317.7622800000001,4.58835,1.1179411785999998,13.227479999999998,1.330875,0.27794117399999996,4.2021,2.290275,0.4605882399,8.17452,0.552825,0.13897058805,1.7539200000000001,1.2558,0.37058823479999997,3.21552,0.7702500000000001,0.2091176452,2.19936,0.31395,0.08117647139999999,1.04052,9.75975,1.7664705915999999,32.844240000000006,0.06825,0.006176470649999999,0.2436
84,0209 The Liverpool Institute for Performing Arts Estimated Incoming Infection,3.3003750000000007,0.9410294118000001,8.907060000000003,0.061425,0.011911764750000001,0.21402,2.0124,0.645,4.9381200000000005,0.3042,0.0741176472,0.8769600000000001,0.12675,0.026470588,0.4002000000000001,0.12285,0.024705882599999996,0.43848000000000004,0.061425,0.01544117645,0.19488,0.201825,0.05955882345,0.51678,0.10725,0.0291176468,0.30624,0.034125,0.0088235295,0.1131,0.238875,0.0432352942,0.80388,0.02925,0.00264705885,0.1044
85,0126 The University of Liverpool Estimated Incoming Infection,108.49897500000002,31.690588237949985,287.9630400000001,1.7198999999999998,0.333529413,5.992560000000001,73.3356,23.505,179.95428,8.9739,2.1864705924,25.870320000000003,2.725125,0.569117642,8.6043,3.4485749999999995,0.6935294187000001,12.308760000000001,1.6848,0.4235294112,5.345280000000001,5.5614,1.6411764684,14.24016,2.97375,0.8073529340000001,8.4912,1.0851750000000002,0.2805882381,3.5965800000000003,6.825,1.2352941199999998,22.968000000000004,0.16574999999999998,0.01500000015,0.5916
86,0228 Liverpool School of Tropical Medicine Estimated Incoming Infection,1.383525,0.4019117647,3.6714,0.020475,0.0039705882500000005,0.07134,0.936,0.3,2.2968,0.07605,0.0185294118,0.21924000000000002,0.02535,0.0052941176,0.08004,0.01755,0.003529411799999999,0.06263999999999999,0.01755,0.0044117647,0.055679999999999986,0.0897,0.0264705882,0.22968,0.04875,0.013235294,0.1392,0.020475000000000004,0.0052941177,0.06786,0.102375,0.0185294118,0.34452000000000005,0.02925,0.00264705885,0.1044
87,0334 Grŵp Llandrillo Menai Estimated Incoming Infection,9.614475,1.7532352974,32.27004,0.0,0.0,0.0,0.0936,0.03,0.22968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520875,1.7232352974,32.04036,0.0,0.0,0.0
88,"0024 University of the Arts, London Estimated Incoming Infection",31.9761,8.943088224,87.10961999999999,0.45045,0.0873529415,1.56948,3.4164,1.095,8.383320000000001,1.5717,0.3829411772,4.530959999999999,0.83655,0.1747058808,2.64132,0.5791499999999999,0.1164705894,2.06712,1.640925,0.41249999945,5.206079999999999,18.34365,5.413235286900001,46.969559999999994,3.0225,0.820588228,8.6304,1.003275,0.2594117673,3.32514,0.88725,0.16058823560000002,2.98584,0.22425,0.02029411785,0.8003999999999999
89,0135 London Business School Estimated Incoming Infection,1.898325,0.55411764625,4.9242,0.0,0.0,0.0,0.0468,0.015,0.11484,0.0,0.0,0.0,0.012675,0.0026470588,0.04002,0.01755,0.003529411799999999,0.06263999999999999,0.026325,0.006617647050000001,0.08352000000000001,1.726725,0.50955882285,4.42134,0.0585,0.0158823528,0.16704000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.009750000000000002,0.0008823529499999998,0.0348
90,0151 University of London (Institutes and activities) Estimated Incoming Infection,0.548925,0.15352941155,1.4877,0.0,0.0,0.0,0.0468,0.015,0.11484,0.0,0.0,0.0,0.0,0.0,0.0,0.008775,0.0017647058999999995,0.031319999999999994,0.0351,0.0088235294,0.11136,0.3588,0.1058823528,0.91872,0.04875,0.013235294,0.1392,0.006825000000000001,0.0017647058999999995,0.022619999999999998,0.034125,0.006176470599999999,0.11484,0.009750000000000002,0.0008823529499999998,0.0348
91,0202 London Metropolitan University Estimated Incoming Infection,32.98035000000001,9.554558810150002,86.38055999999997,0.143325,0.02779411775,0.4993800000000001,1.0295999999999998,0.33,2.5264800000000003,0.43095,0.1050000002,1.24236,0.266175,0.055588234800000004,0.8404200000000001,0.19305,0.0388235298,0.68904,1.061775,0.26691176434999997,3.36864,28.188225000000006,8.318382341849999,72.17694,1.131,0.3070588208,3.2294399999999994,0.170625,0.0441176475,0.5655,0.307125,0.0555882354,1.03356,0.0585,0.0052941177,0.2088
92,0076 London South Bank University Estimated Incoming Infection,59.24100000000001,17.131764678049993,155.82222,0.1638,0.031764706000000004,0.57072,1.0763999999999998,0.345,2.64132,0.4563,0.1111764708,1.3154400000000002,0.38025,0.07941176400000001,1.2006,0.3159,0.0635294124,1.12752,2.7378,0.6882352932000001,8.686079999999999,49.648950000000006,14.651470568699999,127.12788,3.627,0.9847058736,10.35648,0.361725,0.0935294127,1.19886,0.443625,0.08029411780000001,1.49292,0.02925,0.00264705885,0.1044
93,0137 London School of Economics and Political Science Estimated Incoming Infection,14.227200000000005,4.00632352465,38.46966,0.20475,0.0397058825,0.7134,1.8252,0.585,4.47876,0.58305,0.14205882379999998,1.68084,0.291525,0.06088235240000001,0.92046,0.29834999999999995,0.0600000006,1.0648799999999998,0.61425,0.1544117645,1.9488,8.454225000000001,2.49485293785,21.647340000000003,1.12125,0.30441176200000003,3.2016,0.29347500000000004,0.0758823537,0.97266,0.443625,0.08029411780000001,1.49292,0.0975,0.0088235295,0.348
94,0138 London School of Hygiene and Tropical Medicine Estimated Incoming Infection,2.085525,0.5947058815,5.552340000000001,0.0,0.0,0.0,0.1404,0.045,0.34452000000000005,0.0507,0.012352941199999998,0.14615999999999998,0.038025,0.0079411764,0.12005999999999999,0.026325,0.0052941177,0.09396,0.08774999999999998,0.0220588235,0.2784,1.5249,0.44999999939999996,3.90456,0.1365,0.0370588232,0.38976,0.027300000000000005,0.007058823599999998,0.09047999999999999,0.034125,0.006176470599999999,0.11484,0.019500000000000003,0.0017647058999999995,0.0696
95,0152 Loughborough University Estimated Incoming Infection,38.451075,10.0945588088,110.4987,0.716625,0.13897058874999998,2.4969,7.254,2.325,17.800200000000004,3.16875,0.772058825,9.135,4.778475,0.9979411676000001,15.08754,2.0358,0.4094117688,7.266239999999999,3.17655,0.7985294106999999,10.078079999999998,9.0597,2.6735294082000003,23.19768,4.602,1.2494117536,13.140479999999998,1.0851750000000002,0.2805882381,3.5965800000000003,2.38875,0.432352942,8.038800000000002,0.18525000000000005,0.01676470605,0.6611999999999999
96,0066 The Manchester Metropolitan University Estimated Incoming Infection,201.703125,61.276323536350006,518.06934,2.82555,0.5479411785,9.84492,164.68919999999997,52.785,404.12196000000006,14.93115,3.6379411834,43.04412,3.739125,0.780882346,11.8059,3.24675,0.6529411829999999,11.5884,1.237275,0.31102941135,3.92544,3.09465,0.9132352929,7.923960000000001,1.7745000000000002,0.48176470159999996,5.06688,0.91455,0.23647059059999997,3.0310799999999998,5.016375,0.9079411782,16.88148,0.23399999999999999,0.0211764708,0.8351999999999999
97,0204 The University of Manchester Estimated Incoming Infection,130.71435,38.352794115500004,345.2925600000001,2.457,0.47647059,8.5608,84.0996,26.955,206.36748000000003,11.154000000000002,2.7176470639999994,32.1552,3.1053750000000004,0.648529406,9.8049,2.9484,0.5929411823999999,10.523519999999998,2.114775,0.5316176463500001,6.70944,12.6477,3.7323529362,32.384879999999995,4.3875,1.19117646,12.528,1.808625,0.4676470635,5.994300000000001,5.494125,0.9944117666,18.48924,0.49725,0.04500000045,1.7748
98,0067 Middlesex University Estimated Incoming Infection,58.333275,16.8361764469,153.49758,0.225225,0.04367647075,0.78474,1.7316,0.555,4.24908,0.9126,0.2223529416,2.6308800000000003,0.595725,0.12441176359999999,1.88094,0.43875,0.08823529499999999,1.5659999999999998,2.623725,0.65955882265,8.324160000000001,48.7071,14.3735293926,124.71624,2.13525,0.5797058772,6.096959999999998,0.33442500000000003,0.0864705891,1.10838,0.511875,0.092647059,1.7226,0.11699999999999999,0.0105882354,0.4176
99,0154 Newcastle University Estimated Incoming Infection,82.259775,20.939117658299995,241.30320000000003,21.41685,4.1532353094999985,74.62164000000001,24.9912,8.01,61.32456,16.45215,4.0085294194,47.42892,3.5997000000000003,0.7517646992,11.365680000000001,1.07055,0.21529411980000002,3.82104,2.255175,0.5669117639500001,7.15488,6.077175,1.7933823505500002,15.56082,3.198,0.8682352863999999,9.13152,0.907725,0.2347058847,3.00846,1.43325,0.2594117652,4.8232800000000005,0.858,0.0776470596,3.0624
100,0028 Newman University Estimated Incoming Infection,5.328375,1.1223529498500002,18.40224,0.020475,0.0039705882500000005,0.07134,0.1872,0.06,0.4593600000000001,0.12675,0.030882352999999994,0.3654,0.1521,0.0317647056,0.48023999999999994,4.4577,0.8964705972,15.910559999999998,0.04387499999999999,0.01102941175,0.1392,0.1794,0.0529411764,0.4593600000000001,0.04875,0.013235294,0.1392,0.034125,0.0088235295,0.1131,0.06825,0.012352941199999998,0.22968,0.009750000000000002,0.0008823529499999998,0.0348
101,0027 The University of Northampton Estimated Incoming Infection,27.533025,6.84970585665,81.01440000000002,0.1638,0.031764706000000004,0.57072,1.0763999999999998,0.345,2.64132,0.63375,0.15441176499999998,1.827,10.330125,2.157352922,32.6163,1.4039999999999997,0.282352944,5.0112,2.079675,0.52279411695,6.59808,8.364525,2.46838234965,21.41766,2.70075,0.7332352876,7.7116799999999985,0.20475,0.052941177,0.6786,0.546,0.0988235296,1.83744,0.02925,0.00264705885,0.1044
102,0335 Grŵp NPTC Group Estimated Incoming Infection,1.092,0.1976470592,3.67488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092,0.1976470592,3.67488,0.0,0.0,0.0
103,0069 University of Northumbria at Newcastle Estimated Incoming Infection,89.87549999999997,20.2650000423,286.45794000000006,54.66825,10.6014706275,190.47780000000003,14.227199999999998,4.56,34.911359999999995,14.753700000000002,3.5947058892,42.53256,1.508325,0.3149999972,4.76238,0.307125,0.0617647065,1.0961999999999998,0.5966999999999999,0.1499999998,1.8931200000000001,2.2425,0.6617647050000001,5.742000000000001,0.6142500000000001,0.1667647044,1.7539200000000001,0.17745,0.0458823534,0.5881200000000001,0.4095,0.0741176472,1.3780800000000002,0.3705000000000001,0.0335294121,1.3223999999999998
104,0190 Norwich University of the Arts Estimated Incoming Infection,4.855499999999998,1.25647058575,14.525520000000002,0.061425,0.011911764750000001,0.21402,0.3744,0.12,0.91872,0.22815,0.0555882354,0.6577200000000001,0.418275,0.0873529404,1.32066,0.061425,0.012352941299999998,0.21924000000000002,2.378025,0.5977941168500001,7.5446399999999985,0.7624500000000001,0.22499999969999998,1.95228,0.43875,0.119117646,1.2528,0.05460000000000001,0.014117647199999996,0.18095999999999998,0.06825,0.012352941199999998,0.22968,0.009750000000000002,0.0008823529499999998,0.0348
105,0155 University of Nottingham Estimated Incoming Infection,78.54795,20.536323495,225.32304,1.2899249999999998,0.25014705975,4.49442,15.069599999999998,4.83,36.97848000000001,7.833150000000002,1.9085294154,22.58172,14.9058,3.1129411488,47.063520000000004,4.413825,0.8876470676999999,15.753960000000001,5.475599999999999,1.3764705864000002,17.372159999999994,18.6576,5.505882345600001,47.77344,6.5520000000000005,1.7788235136000001,18.70848,1.4400750000000002,0.3723529449,4.772819999999999,2.7641250000000004,0.5002941186,9.30204,0.14625,0.01323529425,0.5219999999999999
