,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0196 University of the Highlands and Islands Estimated Incoming Infection,0.01375,0.231,0.066,0.0165,0.00825,0.044000000000000004,0.165,0.066,0.044000000000000004,0.00825,4.92525,5.588
0185 Ulster University Estimated Incoming Infection,0.06875,0.429,0.099,0.04125,0.02475,0.077,1.5675,0.099,0.033,0.0055000000000000005,0.01925,2.464
0149 University College London Estimated Incoming Infection,0.4675000000000001,4.389,1.4025,0.8497500000000001,0.34924999999999995,4.553999999999999,62.50750000000001,6.952000000000001,1.1055,0.1705,0.10725,82.85475000000001
0090 University of South Wales Estimated Incoming Infection,0.1375,1.221,0.44550000000000006,0.28875,0.25025,0.473,1.2925,1.287,1.5125,8.274750000000001,0.03025,15.213000000000003
0186 The University of Wales (central functions) Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0163 The University of Warwick Estimated Incoming Infection,0.42625,4.785,1.6995000000000002,1.9057500000000003,1.88925,3.487,19.0575,5.687,1.0835,0.20074999999999998,0.06875,40.29025
"0081 University of the West of England, Bristol Estimated Incoming Infection",0.23375000000000004,2.2110000000000003,0.7425,0.693,0.72875,1.4409999999999998,5.775,7.348,16.1425,1.254,0.035750000000000004,36.60524999999999
0105 The University of the West of Scotland Estimated Incoming Infection,0.06875,0.198,0.066,0.033,0.011000000000000001,0.077,1.705,0.08800000000000001,0.0275,0.0055000000000000005,7.89525,10.175
0080 The University of West London Estimated Incoming Infection,0.1375,0.759,0.3135,0.2475,0.0935,1.078,29.480000000000004,4.587,0.2915,0.04675,0.01925,37.05350000000001
0083 The University of Westminster Estimated Incoming Infection,0.165,1.2870000000000001,0.396,0.28875,0.11825,2.222,47.8225,2.926,0.275,0.035750000000000004,0.01375,55.550000000000004
0021 The University of Winchester Estimated Incoming Infection,0.06875,0.36300000000000004,0.18150000000000002,0.2145,0.08525,0.99,2.2825,9.658,1.5125,0.0385,0.0055000000000000005,15.399999999999999
0085 The University of Wolverhampton Estimated Incoming Infection,0.34375,1.848,0.6105,1.0642500000000001,8.120750000000001,0.539,3.2175,0.748,0.363,0.06875,0.022000000000000002,16.945500000000003
0046 University of Worcester Estimated Incoming Infection,0.0825,0.8910000000000001,0.3135,0.42075,3.4210000000000003,0.55,1.4025,0.968,1.3805,0.19524999999999998,0.011000000000000001,9.636000000000001
0189 Writtle University College Estimated Incoming Infection,0.0,0.066,0.0495,0.02475,0.011000000000000001,0.8909999999999999,0.3575,0.231,0.0275,0.0027500000000000003,0.0027500000000000003,1.66375
0013 York St John University Estimated Incoming Infection,2.98375,4.059,10.873500000000002,0.80025,0.08800000000000001,0.517,0.33,0.22,0.066,0.0275,0.0165,19.981500000000004
0164 The University of York Estimated Incoming Infection,2.54375,11.418,11.451,1.9965000000000002,0.47025,3.674,7.425000000000001,3.905,0.6765000000000001,0.13475,0.07150000000000001,43.76625
Total Estimated Incoming Infection,165.2475,1146.717,390.654,172.623,80.64925,303.512,1630.1725,483.296,131.406,48.7135,80.26425,4633.255000000001
