,Unnamed: 0,Total Regions,Total Regions from lower,Total Regions from upper,North East,North East from lower,North East from upper,North West,North West from lower,North West from upper,Yorkshire and The Humber,Yorkshire and The Humber from lower,Yorkshire and The Humber from upper,East Midlands,East Midlands from lower,East Midlands from upper,West Midlands,West Midlands from lower,West Midlands from upper,East of England,East of England from lower,East of England from upper,London,London from lower,London from upper,South East,South East from lower,South East from upper,South West,South West from lower,South West from upper,Wales,Wales from lower,Wales from upper,Scotland,Scotland from lower,Scotland from upper
92,0076 London South Bank University Estimated Incoming Infection,150.88744180579997,110.8253022958,209.5289302446,0.6965581395999999,0.482232558,1.0091162792,2.208,1.7715348834,2.7214883722000005,1.0850232555,0.7836279065999999,1.5270697673999998,1.4734883714999998,1.1386046505000005,1.9423255815,1.5270697673999998,1.0850232564,2.170046511,10.796651158800001,8.010418603200003,14.976,121.10065112159998,88.97190695100001,168.0580465245,9.966139525800001,7.474604649000001,13.703441859599998,1.47906976775,0.8874418606500001,2.3665116284,0.5079069768500001,0.203162791,0.9577674418000001,0.046883721,0.016744186050000002,0.097116279
93,0137 London School of Economics and Political Science Estimated Incoming Infection,36.56148836114999,26.742697668350004,50.7806511646,0.8706976745,0.6027906975,1.261395349,3.744,3.0039069762,4.6146976745999995,1.3864186042500002,1.0013023251000002,1.9512558139,1.1296744181499998,0.8729302320500001,1.48911627915,1.4422325580999995,1.0247441866,2.0494883715,2.4223255805,1.7972093020000002,3.36,20.6210232488,15.150139530499999,28.61693023475,3.0809302297500003,2.31069767375,4.236279069499998,1.20000000025,0.7200000001500001,1.9200000004,0.5079069768500001,0.203162791,0.9577674418000001,0.15627907,0.0558139535,0.32372093
94,0138 London School of Hygiene and Tropical Medicine Estimated Incoming Infection,5.30567441685,3.88688371995,7.3741395351999985,0.0,0.0,0.0,0.28800000000000003,0.2310697674,0.3549767442,0.1205581395,0.08706976740000001,0.1696744186,0.14734883715,0.11386046505,0.19423255815,0.12725581395,0.0904186047,0.18083720925,0.34604651149999993,0.25674418600000004,0.48,3.7194418592000003,2.732651162,5.161674419,0.3750697671000001,0.2813023255,0.5157209302,0.111627907,0.06697674420000001,0.17860465120000002,0.039069767450000015,0.015627907,0.0736744186,0.031255814,0.0111627907,0.064744186
95,0152 Loughborough University Estimated Incoming Infection,108.5592557826,79.66660463430001,150.05469767465001,3.04744186075,2.1097674412500003,4.414883721500001,14.88,11.938604649,18.340465117,7.53488371875,5.4418604625,10.6046511625,18.51683720185,14.308465107950001,24.40855814085,9.8411162788,6.9923720968,13.984744182000004,12.5268837163,9.294139533200001,17.375999999999998,22.097860457600003,16.235162786,30.666418606999997,12.645209290799999,9.483906974,17.387162789599998,4.4372093032499995,2.66232558195,7.0995348852,2.7348837214999997,1.09395349,5.157209301999999,0.296930233,0.10604651165,0.615069767
96,0066 The Manchester Metropolitan University Estimated Incoming Infection,442.6894883504,344.85097668045006,566.7047441982501,12.015627908099999,8.318511625500001,17.407255816200006,337.824,271.0448371602,416.38772094660004,35.50437208275,25.642046499300005,49.9691162777,14.489302319749994,11.196279063250001,19.09953488475,15.6948837205,11.151627912999999,22.3032558075,4.879255812149999,3.6200930226000008,6.768,7.5482790672,5.545674417000001,10.475162791499999,4.8759069723,3.6569302314999996,6.704372092599999,3.7395348845,2.2437209307,5.9832558152,5.7432558151499995,2.297302329,10.830139534199995,0.375069768,0.1339534884,0.776930232
97,0204 The University of Manchester Estimated Incoming Infection,301.49693020009994,229.35739530695,397.51367442565004,10.448372094000002,7.23348837,15.136744188,172.512,138.4107906726,212.63106977580003,26.52279069,19.155348828,37.328372091999995,12.03348836725,9.29860464575,15.86232558225,14.2526511624,10.1268837264,20.253767436,8.339720927150001,6.187534882600001,11.568,30.8494883616,22.664930226000003,42.811534887,12.055813942500002,9.0418604625,16.576744185,7.395348838749999,4.4372093032499995,11.832558142,6.290232559450001,2.5160930269999997,11.861581394599998,0.797023257,0.28465116285000003,1.6509767430000002
98,0067 Middlesex University Estimated Incoming Infection,148.26753483329995,108.8539534593,205.84744187225,0.95776744195,0.66306976725,1.3875348839,3.552,2.8498604646000003,4.3780465118,2.170046511,1.5672558131999998,3.0541395348,2.30846511535,1.7838139524500003,3.04297674435,2.1209302325,1.5069767449999998,3.0139534875000003,10.34679069385,7.6766511614000015,14.352,118.80334879679998,87.28409299799999,164.86995350099997,5.867162785350001,4.40037209175,8.067348836699999,1.3674418607499998,0.8204651164500001,2.1879069772,0.5860465117500001,0.234418605,1.105116279,0.187534884,0.06697674420000001,0.388465116
99,0154 Newcastle University Estimated Incoming Infection,239.81581393175,174.34604646334995,332.79962792364995,91.07497675270001,63.051906958500005,131.94195350540002,51.264,41.130418597200006,63.18586046760001,39.121116267750004,28.254139521300004,55.0593488357,13.949023250199998,10.778790691400001,18.387348838199998,5.175069767299999,3.6770232578,7.354046509500001,8.89339534555,6.598325580200001,12.336,14.823069762399998,10.8904186015,20.57079069925,8.787348829199999,6.5905116260000005,12.0826046504,3.7116279077499996,2.22697674465,5.9386046524000005,1.6409302329000002,0.6563720940000001,3.0943255812,1.375255816,0.4911627908,2.8487441839999996
100,0028 Newman University Estimated Incoming Infection,23.888372091849998,17.0232558217,33.856744177299994,0.08706976744999999,0.06027906975,0.1261395349,0.384,0.3080930232,0.4733023256,0.30139534875,0.2176744185,0.4241860465,0.5893953486,0.4554418602000001,0.7769302325999999,21.5486511622,15.3108837292,30.621767433000002,0.17302325574999994,0.12837209300000002,0.24,0.43758139520000006,0.32148837199999997,0.607255814,0.13395348825,0.10046511625,0.1841860465,0.13953488375,0.08372093024999999,0.223255814,0.07813953490000003,0.031255814,0.1473488372,0.015627907,0.005581395350000001,0.032372093
101,0027 The University of Northampton Estimated Incoming Infection,88.76204647860001,66.50567439565002,120.7713488391,0.6965581395999999,0.482232558,1.0091162792,2.208,1.7715348834,2.7214883722000005,1.50697674375,1.0883720925000002,2.1209302325,40.029767425749995,30.932093005250007,52.766511630749996,6.786976744,4.822325584,9.64465116,8.20130232255,6.0848372082000015,11.376,20.402232551199997,14.989395344500004,28.31330232775,7.42102324905,5.56576744025,10.2039069761,0.8372093025000001,0.5023255815000001,1.339534884,0.6251162792000001,0.250046512,1.1787906976,0.046883721,0.016744186050000002,0.097116279
102,0335 Grŵp NPTC Group Estimated Incoming Infection,1.2502325584000002,0.500093024,2.3575813952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2502325584000002,0.500093024,2.3575813952,0.0,0.0,0.0
103,0069 University of Northumbria at Newcastle Estimated Incoming Infection,315.37116279675,223.1341394684,448.40372097330004,232.4762790915,160.9451162325,336.792558183,29.184,23.4150697632,35.9709767456,35.0824185945,25.337302313400002,49.3752558126,5.84483720695,4.516465113650001,7.70455813995,1.48465116275,1.0548837215,2.1097674412500003,2.3531162782,1.7458604648000002,3.264,5.469767439999999,4.01860465,7.590697675,1.6878139519500002,1.26586046475,2.3207441859,0.7255813955000001,0.4353488373000001,1.1609302328,0.46883720939999995,0.187534884,0.8840930231999999,0.593860466,0.2120930233,1.230139534
