,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Total Regions
0171 Heriot-Watt University Estimated Incoming Antibody Pos,8.209416667150002,17.26808333405,5.760416666249999,2.9230000001999996,4.5359166664499995,8.479333333800001,25.912,7.8341666661,2.0540000000000003,,82.976333334
0060 University of Hertfordshire Estimated Incoming Antibody Pos,3.9631666669000003,16.063333334,6.9124999995,24.845500001699996,21.28391666565,477.26533335960005,1133.65,88.71041666024999,10.112,,1782.8061666876004
0061 The University of Huddersfield Estimated Incoming Antibody Pos,9.90791666725,187.53941667445,438.7133333016,17.0508333345,16.747999999199997,13.021833334050003,29.960750000000004,8.064583332749999,2.212,,723.2186666438
0120 The University of Hull Estimated Incoming Antibody Pos,24.628250001450002,62.24541666925,424.19708330265,46.03725000314999,24.075249998849998,33.00883333515001,89.88225,20.2766666652,4.424,,728.7749999757
"0132 Imperial College of Science, Technology and Medicine Estimated Incoming Antibody Pos",7.360166667100001,38.15041666825,14.285833332300001,15.345750001049998,28.262249998649995,50.57316666945001,600.02475,73.50291666135,15.642000000000001,,843.1472499981502
0121 Keele University Estimated Incoming Antibody Pos,6.7940000004000005,110.8370000046,20.04624999855,29.473583335349996,306.69774998534996,34.82583333525,137.6575,33.6408333309,10.27,,690.2427499904
0122 The University of Kent Estimated Incoming Antibody Pos,3.3970000002000003,16.063333334,6.4516666662,15.832916667749998,19.5393333324,127.49283334035003,773.31125,252.5366666484,14.062000000000001,,1228.6869999892997
0134 King's College London Estimated Incoming Antibody Pos,10.7571666673,46.98525000195,18.433333332,22.8968333349,44.66133333119999,103.87183333905001,1745.8210000000001,150.69249998909999,30.336000000000002,,2174.4552499955
0063 Kingston University Estimated Incoming Antibody Pos,5.37858333365,14.858583333950001,7.60374999945,8.52541666725,13.956666665999999,42.396666669000005,1332.8485,127.88124999075,16.906000000000002,,1570.35541666005
0123 The University of Lancaster Estimated Incoming Antibody Pos,15.00341666755,350.9838333479,38.2491666639,19.973833334699997,45.010249997849996,30.586166668350007,93.12125,32.258333330999996,9.954,,635.1402500112499
0211 Leeds Arts University Estimated Incoming Antibody Pos,6.510916667050001,26.10291666775,24.8849999982,6.57675000045,4.8848333331,7.570833333750001,17.8145,5.760416666249999,1.8960000000000001,,102.00216666655
0064 Leeds Beckett University Estimated Incoming Antibody Pos,75.58325000445001,289.9431666787,479.95791663195,77.70308333864999,48.499416664349994,53.904333336300006,85.02375,31.56708333105,12.482000000000001,,1154.6639999854501
0351 Leeds College of Music Estimated Incoming Antibody Pos,2.54775000015,12.449083333849998,12.9033333324,5.3588333337,5.23374999975,6.3595000003500015,15.385250000000001,4.83874999965,2.0540000000000003,,67.13024999985001
0124 The University of Leeds Estimated Incoming Antibody Pos,64.5430000038,330.90466668039994,321.89208331005,95.72825000654998,100.83691666185,129.0070000071,462.36725,122.35124999115,32.39,,1660.0204166608999
0040 Leeds Trinity University Estimated Incoming Antibody Pos,9.90791666725,26.90608333445,105.76124999235,8.038250000549999,4.8848333331,6.965166667050002,7.28775,2.99541666645,1.106,,173.85266666119998
0125 The University of Leicester Estimated Incoming Antibody Pos,7.926333333800001,47.78841666865,26.7283333314,146.6371666767,100.13908332854999,79.03950000435002,367.6265,61.06041666225,12.64,,849.5857500057
0062 The University of Lincoln Estimated Incoming Antibody Pos,12.17258333405,40.158333334999995,117.28208332485,264.28791668475,44.66133333119999,171.10083334275,80.16525,36.866666664,5.688000000000001,,772.3830000166
0023 Liverpool Hope University Estimated Incoming Antibody Pos,3.9631666669000003,243.3595000101,8.2949999994,5.602416667049999,20.58608333235,3.6340000002000004,12.956,3.45624999975,1.4220000000000002,,303.27441667575005
0065 Liverpool John Moores University Estimated Incoming Antibody Pos,14.1541666675,1111.18108337945,41.705416663650006,25.576250001749994,91.06724999564999,19.078500001050003,45.346000000000004,18.202916665350003,7.268000000000001,,1373.5795833744
0209 The Liverpool Institute for Performing Arts Estimated Incoming Antibody Pos,0.8492500000500001,17.26808333405,2.7649999997999997,2.4358333334999998,4.8848333331,2.1198333334500004,7.28775,2.53458333315,0.79,,40.9351666671
0126 The University of Liverpool Estimated Incoming Antibody Pos,23.7790000014,629.28108335945,81.5674999941,52.370416670249995,137.12424999345,58.144000003200006,200.81799999999998,70.27708332825,25.122000000000003,,1278.4833333501
0228 Liverpool School of Tropical Medicine Estimated Incoming Antibody Pos,0.28308333335,8.031666667,0.6912499999499999,0.4871666667,0.6978333332999999,0.6056666667000001,3.239,1.15208333325,0.47400000000000003,,15.661750000249999
0334 Grŵp Llandrillo Menai Estimated Incoming Antibody Pos,0.0,0.8031666666999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8031666666999999
"0024 University of the Arts, London Estimated Incoming Antibody Pos",6.2278333337000005,29.31558333455,14.285833332300001,16.076500001099998,23.028499998899996,56.62983333645001,662.3755,71.4291666615,23.226,,902.5947499985
0135 London Business School Estimated Incoming Antibody Pos,0.0,0.40158333334999996,0.0,0.24358333335,0.6978333332999999,0.9085000000500001,62.35075,1.3824999998999998,0.0,,65.98474999995
0151 University of London (Institutes and activities) Estimated Incoming Antibody Pos,0.0,0.40158333334999996,0.0,0.0,0.34891666664999993,1.2113333334000003,12.956,1.15208333325,0.158,,16.22791666665
0202 London Metropolitan University Estimated Incoming Antibody Pos,1.9815833334500002,8.834833333699999,3.91708333305,5.11525000035,7.676166666299999,36.642833335350005,1017.85575,26.7283333314,3.95,,1112.7018333336
0076 London South Bank University Estimated Incoming Antibody Pos,2.2646666668,9.23641666705,4.1474999997,7.307500000499999,12.560999999399998,94.48400000520002,1792.7865,85.71499999379999,8.374,,2016.8765833324499
0137 London School of Economics and Political Science Estimated Incoming Antibody Pos,2.8308333335,15.661750000649999,5.29958333295,5.602416667049999,11.863166666099998,21.198333334500003,305.27575,26.49791666475,6.794,,401.0237499995
0138 London School of Hygiene and Tropical Medicine Estimated Incoming Antibody Pos,0.0,1.20475000005,0.46083333330000004,0.7307500000499999,1.0467499999499998,3.0283333335000004,55.063,3.2258333331,0.632,,65.39224999995001
0152 Loughborough University Estimated Incoming Antibody Pos,9.90791666725,62.24541666925,28.80208333125,91.83091667294998,80.9486666628,109.6256666727,327.139,108.7566666588,25.122000000000003,,844.3783333349999
0066 The Manchester Metropolitan University Estimated Incoming Antibody Pos,39.065500002300006,1413.1717500586499,135.71541665684998,71.85708333824999,129.09916666049998,42.69950000235001,111.7455,41.9358333303,21.172000000000004,,2006.4617500491997
0204 The University of Manchester Estimated Incoming Antibody Pos,33.970000002,721.6452500299499,101.383333326,59.677916670749994,117.23599999439999,72.98283333735002,456.699,103.6874999925,41.87,,1709.1518333529498
0067 Middlesex University Estimated Incoming Antibody Pos,3.1139166668500002,14.858583333950001,8.2949999994,11.44841666745,17.445833332499998,90.54716667165002,1758.777,50.46124999635,7.742000000000001,,1962.68916666815
0154 Newcastle University Estimated Incoming Antibody Pos,296.1051666841,214.44550000889998,149.54041665585,69.17766667139999,42.5678333313,77.82816667095001,219.44225000000003,75.5766666612,21.014,,1165.6976666837002
0028 Newman University Estimated Incoming Antibody Pos,0.28308333335,1.6063333333999998,1.15208333325,2.9230000001999996,177.24966665819997,1.5141666667500002,6.478,1.15208333325,0.79,,193.14841665839995
0027 The University of Northampton Estimated Incoming Antibody Pos,2.2646666668,9.23641666705,5.760416666249999,198.52041668024998,55.826666663999994,71.77150000395001,302.03675,63.82541666205,4.74,,713.98225001035
0335 Grŵp NPTC Group Estimated Incoming Antibody Pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0069 University of Northumbria at Newcastle Estimated Incoming Antibody Pos,755.8325000445001,122.0813333384,134.1024999903,28.986416668649998,12.212083332749998,20.592666667800003,80.975,14.51624999895,4.1080000000000005,,1173.40675004135
0190 Norwich University of the Arts Estimated Incoming Antibody Pos,0.8492500000500001,3.2126666667999997,2.07374999985,8.038250000549999,2.44241666655,82.06783333785,27.5315,10.368749999250001,1.264,,137.8484166709
0155 University of Nottingham Estimated Incoming Antibody Pos,17.834250001050002,129.3098333387,71.19874999485,286.4540000196,175.50508332495,188.96800001040003,673.712,154.8399999888,33.338,,1731.1599166783499
0071 The Nottingham Trent University Estimated Incoming Antibody Pos,15.852666667600001,99.19108333745,70.9683333282,507.38408336804997,245.28841665494997,226.82216667915003,358.71925000000005,105.5308333257,20.382,,1650.1388333611
0001 The Open University Estimated Incoming Antibody Pos,0.0,0.40158333334999996,0.23041666665000002,0.4871666667,0.34891666664999993,1.8170000001000002,8.90725,7.8341666661,0.158,,20.184499999550003
0072 Oxford Brookes University Estimated Incoming Antibody Pos,3.3970000002000003,18.4728333341,8.52541666605,26.794166668499997,73.62141666315,57.53833333650001,195.95950000000002,282.9516666462,69.046,,736.3063333147
