,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0196 University of the Highlands and Islands Estimated Incoming Infection,0.1035,0.8435000000000001,0.35600000000000004,0.23,0.2745,0.486,1.161,0.7170000000000001,0.37599999999999995,0.243,113.7285,118.51899999999999
0185 Ulster University Estimated Incoming Infection,0.5175,1.5665,0.534,0.575,0.8235000000000001,0.8505000000000001,11.0295,1.0755000000000001,0.282,0.16200000000000003,0.4445,17.860500000000002
0149 University College London Estimated Incoming Infection,3.5189999999999997,16.026500000000002,7.565,11.845,11.6205,50.301,439.82550000000003,75.524,9.447,5.022,2.4765,633.172
0090 University of South Wales Estimated Incoming Infection,1.035,4.4585,2.403,4.0249999999999995,8.3265,5.224500000000001,9.0945,13.9815,12.925,243.729,0.6984999999999999,305.901
0186 The University of Wales (central functions) Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0163 The University of Warwick Estimated Incoming Infection,3.2084999999999995,17.4725,9.167,26.565,62.8605,38.5155,134.09550000000002,61.78150000000001,9.259,5.913,1.5875,370.4255
"0081 University of the West of England, Bristol Estimated Incoming Infection",1.7594999999999998,8.073500000000001,4.005,9.659999999999998,24.2475,15.916500000000001,40.635,79.82600000000001,137.945,36.93600000000001,0.8255,359.82949999999994
0105 The University of the West of Scotland Estimated Incoming Infection,0.5175,0.7230000000000001,0.35600000000000004,0.46,0.366,0.8505000000000001,11.997,0.9560000000000001,0.235,0.16200000000000003,182.30849999999998,198.9315
0080 The University of West London Estimated Incoming Infection,1.035,2.7715000000000005,1.6909999999999998,3.45,3.111,11.907,207.43200000000002,49.831500000000005,2.491,1.3770000000000002,0.4445,285.5415
0083 The University of Westminster Estimated Incoming Infection,1.242,4.6995000000000005,2.136,4.0249999999999995,3.9345,24.543000000000003,336.4965,31.787000000000003,2.35,1.0530000000000002,0.3175,412.584
0021 The University of Winchester Estimated Incoming Infection,0.5175,1.3255000000000001,0.9790000000000001,2.99,2.8365000000000005,10.935,16.0605,104.921,12.925,1.1340000000000001,0.127,154.75100000000003
0085 The University of Wolverhampton Estimated Incoming Infection,2.5875,6.748000000000001,3.293,14.834999999999997,270.1995,5.9535,22.6395,8.126,3.102,2.025,0.508,340.01699999999994
0046 University of Worcester Estimated Incoming Infection,0.621,3.2535000000000003,1.6909999999999998,5.865,113.82600000000001,6.075,9.868500000000001,10.516000000000002,11.797,5.751,0.254,169.518
0189 Writtle University College Estimated Incoming Infection,0.0,0.24100000000000002,0.267,0.345,0.366,9.841500000000002,2.5155000000000003,2.5095,0.235,0.08100000000000002,0.0635,16.465000000000003
0013 York St John University Estimated Incoming Infection,22.4595,14.8215,58.651,11.155,2.928,5.710500000000001,2.322,2.39,0.564,0.81,0.381,122.1925
0164 The University of York Estimated Incoming Infection,19.147499999999997,41.693000000000005,61.766000000000005,27.83,15.646500000000001,40.581,52.245,42.4225,5.781000000000001,3.9690000000000003,1.651,312.7325
Total Estimated Incoming Infection,1243.8629999999998,4187.2545,2107.1639999999998,2406.2599999999998,2683.4204999999997,3352.4280000000003,11470.4865,5250.352000000001,1122.924,1434.8340000000003,1853.3745000000001,37112.361
