,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
"0145 St George's, University of London Estimated Incoming Infection",0.2825,0.9010000000000001,0.38,0.4059999999999999,0.5670000000000001,1.161,17.340000000000003,3.0195,0.52,0.29700000000000004,0.0435,24.917500000000004
0194 St Mary's University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Infection",0.45199999999999996,0.6890000000000001,0.418,0.348,0.35100000000000003,1.7415,17.340000000000003,4.0755,0.7,0.264,0.057999999999999996,26.436999999999998
0158 The University of Salford Estimated Incoming Infection,3.4465,148.4,9.158,3.364,3.51,1.0105,1.7,1.0725,0.74,2.2110000000000003,0.18849999999999997,174.80100000000002
0146 SOAS University of London Estimated Incoming Infection,0.2825,0.6890000000000001,0.38,0.319,0.405,0.8815000000000001,11.832,1.1385,0.5,0.231,0.087,16.745500000000003
0175 SRUC Estimated Incoming Infection,0.056499999999999995,0.053000000000000005,0.0,0.0,0.0,0.0215,0.034,0.0,0.02,0.0,3.9729999999999994,4.1579999999999995
0075 Sheffield Hallam University Estimated Incoming Infection,6.327999999999999,29.309,99.02799999999999,34.858,7.398000000000001,4.644,3.23,2.178,1.46,1.122,0.2175,189.7725
0159 The University of Sheffield Estimated Incoming Infection,6.666999999999999,28.408,38.0,15.341,7.857,7.4605,9.894,5.973000000000001,3.38,1.9140000000000001,0.27549999999999997,125.16999999999999
0037 Solent University Estimated Incoming Infection,0.33899999999999997,1.06,0.608,1.073,1.215,2.7089999999999996,5.338000000000001,14.2725,5.78,0.858,0.11599999999999999,33.3685
0160 The University of Southampton Estimated Incoming Infection,0.8474999999999998,2.7030000000000003,1.33,2.03,3.24,5.9125,19.176000000000002,23.133000000000003,9.46,2.673,0.20299999999999996,70.708
0077 Staffordshire University Estimated Incoming Infection,0.7909999999999999,16.324,2.166,3.944,37.692,1.505,2.0060000000000002,1.4685,1.04,1.65,0.057999999999999996,68.64450000000002
0174 The University of Stirling Estimated Incoming Infection,1.6949999999999996,1.643,0.684,0.37699999999999995,0.18900000000000003,0.344,0.7480000000000001,0.429,0.28,0.198,22.8955,29.482499999999998
0014 University of St Mark and St John Estimated Incoming Infection,0.056499999999999995,0.42400000000000004,0.266,0.23199999999999998,0.29700000000000004,0.27949999999999997,0.9180000000000001,0.6435000000000001,8.12,0.462,0.014499999999999999,11.713
0193 Stranmillis University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.034
0169 The University of Strathclyde Estimated Incoming Infection,0.6779999999999999,1.5370000000000001,0.57,0.26099999999999995,0.29700000000000004,0.40850000000000003,0.7480000000000001,0.396,0.24,0.231,47.56,52.926500000000004
0210 University of Suffolk Estimated Incoming Infection,0.11299999999999999,0.265,0.19,0.348,0.135,18.8985,12.274000000000001,0.561,0.14,0.033,0.0,32.9575
0078 The University of Sunderland Estimated Incoming Infection,91.53,1.5370000000000001,2.204,0.46399999999999997,0.27,1.1825,16.660000000000004,0.5775,0.14,0.099,0.13049999999999998,114.7945
0161 The University of Surrey Estimated Incoming Infection,0.7344999999999999,2.12,0.988,1.305,1.3770000000000002,3.9130000000000003,20.400000000000002,17.028000000000002,2.94,1.089,0.145,52.03950000000001
0162 The University of Sussex Estimated Incoming Infection,0.6779999999999999,1.643,0.95,1.218,1.3770000000000002,5.3535,23.256000000000004,19.305,3.78,0.924,0.11599999999999999,58.600500000000004
0180 Swansea University Estimated Incoming Infection,0.33899999999999997,3.975,1.178,1.9139999999999997,4.941,2.365,6.63,6.4185,8.3,60.72,0.087,96.8675
0079 Teesside University Estimated Incoming Infection,139.04649999999998,4.081,11.4,1.1019999999999999,0.8640000000000001,0.774,1.36,0.6105,0.34,0.561,0.20299999999999996,160.342
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Infection,0.16949999999999998,0.47700000000000004,0.304,0.29,0.21600000000000003,0.40850000000000003,1.53,0.6105,0.38,0.132,0.10149999999999998,4.619
0176 University of Wales Trinity Saint David Estimated Incoming Infection,0.16949999999999998,0.5830000000000001,0.304,0.29,5.454000000000001,0.688,7.6160000000000005,0.759,0.72,45.144000000000005,0.028999999999999998,61.75650000000001
0196 University of the Highlands and Islands Estimated Incoming Infection,0.056499999999999995,0.371,0.152,0.057999999999999996,0.08100000000000002,0.086,0.20400000000000001,0.099,0.16,0.099,25.969499999999996,27.335999999999995
0185 Ulster University Estimated Incoming Infection,0.2825,0.6890000000000001,0.228,0.145,0.243,0.1505,1.9380000000000002,0.14850000000000002,0.12,0.066,0.10149999999999998,4.112
0149 University College London Estimated Incoming Infection,1.921,7.049000000000001,3.23,2.987,3.4290000000000003,8.901,77.28200000000001,10.427999999999999,4.02,2.0460000000000003,0.5655,121.8585
0090 University of South Wales Estimated Incoming Infection,0.565,1.9610000000000003,1.026,1.015,2.4570000000000003,0.9245,1.598,1.9305,5.5,99.29700000000001,0.1595,116.43350000000001
0186 The University of Wales (central functions) Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0163 The University of Warwick Estimated Incoming Infection,1.7514999999999998,7.685,3.9139999999999997,6.699,18.549,6.815499999999999,23.562,8.5305,3.94,2.4090000000000003,0.3625,84.218
"0081 University of the West of England, Bristol Estimated Incoming Infection",0.9605,3.551,1.71,2.436,7.155,2.8164999999999996,7.14,11.022,58.7,15.048000000000002,0.18849999999999997,110.7275
0105 The University of the West of Scotland Estimated Incoming Infection,0.2825,0.318,0.152,0.11599999999999999,0.10800000000000001,0.1505,2.108,0.132,0.1,0.066,41.6295,45.1625
0080 The University of West London Estimated Incoming Infection,0.565,1.219,0.722,0.87,0.9180000000000001,2.1069999999999998,36.448,6.8805000000000005,1.06,0.561,0.10149999999999998,51.452000000000005
0083 The University of Westminster Estimated Incoming Infection,0.6779999999999999,2.067,0.912,1.015,1.161,4.343,59.126000000000005,4.389,1.0,0.429,0.0725,75.19250000000001
0021 The University of Winchester Estimated Incoming Infection,0.2825,0.5830000000000001,0.418,0.7539999999999999,0.8370000000000001,1.935,2.8220000000000005,14.487,5.5,0.462,0.028999999999999998,28.109499999999997
0085 The University of Wolverhampton Estimated Incoming Infection,1.4125,2.968,1.406,3.7409999999999997,79.73100000000001,1.0534999999999999,3.978,1.122,1.32,0.825,0.11599999999999999,97.673
0046 University of Worcester Estimated Incoming Infection,0.33899999999999997,1.431,0.722,1.4789999999999999,33.588,1.075,1.734,1.4520000000000002,5.02,2.343,0.057999999999999996,49.24100000000001
