,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0028 Newman University Estimated Incoming Infection,0.0105,0.096,0.065,0.07800000000000001,2.286,0.0225,0.09200000000000001,0.025,0.0175,0.035,0.005,2.7325000000000004
0027 The University of Northampton Estimated Incoming Infection,0.084,0.5519999999999999,0.325,5.2975,0.72,1.0665,4.2895,1.385,0.10500000000000002,0.28,0.015,14.1195
0335 Grŵp NPTC Group Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56
0069 University of Northumbria at Newcastle Estimated Incoming Infection,28.035,7.296,7.566,0.7735000000000001,0.1575,0.306,1.15,0.315,0.09100000000000001,0.21,0.19,46.089999999999996
0190 Norwich University of the Arts Estimated Incoming Infection,0.0315,0.192,0.117,0.2145,0.0315,1.2194999999999998,0.391,0.225,0.028000000000000004,0.035,0.005,2.4899999999999998
0155 University of Nottingham Estimated Incoming Infection,0.6614999999999999,7.728,4.0169999999999995,7.644,2.2635,2.8080000000000003,9.568000000000001,3.36,0.7385,1.4175,0.075,40.281
0071 The Nottingham Trent University Estimated Incoming Infection,0.588,5.928,4.0040000000000004,13.5395,3.1634999999999995,3.3705000000000003,5.0945,2.29,0.45150000000000007,0.875,0.05,39.354499999999994
0001 The Open University Estimated Incoming Infection,0.0,0.024,0.013000000000000001,0.013000000000000001,0.0045,0.026999999999999996,0.1265,0.17,0.0035000000000000005,0.0,0.005,0.3865
0072 Oxford Brookes University Estimated Incoming Infection,0.126,1.1039999999999999,0.48100000000000004,0.715,0.9495,0.855,2.783,6.14,1.5295,1.085,0.085,15.853000000000002
0156 The University of Oxford Estimated Incoming Infection,0.5775,4.536,1.56,0.7929999999999999,0.882,1.2555,8.9815,4.72,1.0430000000000001,1.295,0.385,26.028500000000005
0230 Plymouth College of Art Estimated Incoming Infection,0.0105,0.096,0.03900000000000001,0.03900000000000001,0.0405,0.045,0.09200000000000001,0.135,0.6475,0.175,0.0,1.3195
0073 University of Plymouth Estimated Incoming Infection,0.1365,1.392,0.468,0.442,0.603,0.6075,1.8285,1.96,8.011500000000002,2.0825,0.04,17.5715
0074 The University of Portsmouth Estimated Incoming Infection,0.11549999999999999,0.72,0.29900000000000004,0.4485,0.4365,1.4354999999999998,7.958000000000001,9.895,1.1480000000000001,0.945,0.03,23.431
"0100 Queen Margaret University, Edinburgh Estimated Incoming Infection",0.11549999999999999,0.504,0.10400000000000001,0.0455,0.026999999999999996,0.036,0.18400000000000002,0.065,0.038500000000000006,0.1225,3.41,4.652
0139 Queen Mary University of London Estimated Incoming Infection,0.21,1.7279999999999998,0.585,0.3575,0.34199999999999997,1.062,19.055500000000002,1.405,0.3185,0.5425,0.055,25.661
0030 Ravensbourne University London Estimated Incoming Infection,0.021,0.168,0.052000000000000005,0.0585,0.036,0.27,2.9095,0.345,0.049,0.0175,0.01,3.9365
0157 The University of Reading Estimated Incoming Infection,0.11549999999999999,1.128,0.48100000000000004,0.5655,0.5984999999999999,1.188,5.1635,4.86,1.1515,1.7675,0.055,17.073999999999998
0104 The Robert Gordon University Estimated Incoming Infection,0.021,0.072,0.03900000000000001,0.013000000000000001,0.009,0.018,0.0805,0.015,0.007000000000000001,0.0175,7.14,7.4319999999999995
0031 Roehampton University Estimated Incoming Infection,0.042,1.152,0.20800000000000002,0.377,0.954,0.6255,16.882,1.35,0.1505,0.105,0.015,21.861000000000004
0032 Rose Bruford College of Theatre and Performance Estimated Incoming Infection,0.021,0.21599999999999997,0.091,0.03900000000000001,0.0315,0.05399999999999999,0.2875,0.115,0.035,0.07,0.01,0.97
0033 Royal Academy of Music Estimated Incoming Infection,0.0105,0.192,0.052000000000000005,0.0455,0.013499999999999998,0.0405,0.2645,0.085,0.035,0.105,0.035,0.8785000000000001
0195 Royal Agricultural University Estimated Incoming Infection,0.0315,0.168,0.117,0.1105,0.081,0.11699999999999999,0.138,0.19,0.20650000000000002,0.105,0.02,1.2845
0003 Royal College of Art Estimated Incoming Infection,0.0105,0.096,0.03900000000000001,0.019500000000000003,0.0225,0.045,0.943,0.085,0.028000000000000004,0.0525,0.02,1.3609999999999998
0034 Royal College of Music Estimated Incoming Infection,0.0105,0.168,0.03900000000000001,0.026000000000000002,0.018,0.0405,0.29900000000000004,0.065,0.0245,0.07,0.02,0.7805
0101 Royal Conservatoire of Scotland Estimated Incoming Infection,0.021,0.144,0.065,0.019500000000000003,0.009,0.018,0.069,0.03,0.0105,0.0525,0.64,1.0785
0010 The Royal Central School of Speech and Drama Estimated Incoming Infection,0.021,0.168,0.07800000000000001,0.0455,0.0315,0.081,0.529,0.145,0.045500000000000006,0.0525,0.025,1.222
0141 Royal Holloway and Bedford New College Estimated Incoming Infection,0.084,0.672,0.31200000000000006,0.20800000000000002,0.207,0.7425,6.8885000000000005,2.58,0.41650000000000004,0.42,0.02,12.5505
0035 Royal Northern College of Music Estimated Incoming Infection,0.0315,0.792,0.14300000000000002,0.0585,0.036,0.036,0.115,0.065,0.021,0.15749999999999997,0.04,1.4955
0143 The Royal Veterinary College Estimated Incoming Infection,0.063,0.48,0.247,0.14950000000000002,0.072,0.2925,0.7360000000000001,0.41,0.1295,0.21,0.035,2.8245000000000005
0173 The University of St Andrews Estimated Incoming Infection,0.2625,1.536,0.546,0.2275,0.126,0.27,1.104,0.55,0.12250000000000001,0.2625,2.805,7.811999999999999
"0145 St George's, University of London Estimated Incoming Infection",0.0525,0.408,0.13,0.091,0.09449999999999999,0.243,5.865,0.915,0.09100000000000001,0.15749999999999997,0.015,8.062500000000002
0194 St Mary's University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Infection",0.084,0.312,0.14300000000000002,0.07800000000000001,0.058499999999999996,0.36449999999999994,5.865,1.235,0.12250000000000001,0.14,0.02,8.422500000000001
0158 The University of Salford Estimated Incoming Infection,0.6405,67.2,3.133,0.754,0.585,0.2115,0.575,0.325,0.1295,1.1724999999999999,0.065,74.791
0146 SOAS University of London Estimated Incoming Infection,0.0525,0.312,0.13,0.07150000000000001,0.0675,0.1845,4.002000000000001,0.345,0.0875,0.1225,0.03,5.405000000000001
0175 SRUC Estimated Incoming Infection,0.0105,0.024,0.0,0.0,0.0,0.0045,0.011500000000000002,0.0,0.0035000000000000005,0.0,1.37,1.4240000000000002
0075 Sheffield Hallam University Estimated Incoming Infection,1.176,13.272,33.878,7.813000000000001,1.2329999999999999,0.972,1.0925,0.66,0.2555,0.595,0.075,61.022000000000006
0159 The University of Sheffield Estimated Incoming Infection,1.2389999999999999,12.863999999999999,13.0,3.4385000000000003,1.3094999999999999,1.5615,3.3465000000000003,1.81,0.5915,1.015,0.095,40.2705
0037 Solent University Estimated Incoming Infection,0.063,0.48,0.20800000000000002,0.24050000000000002,0.2025,0.567,1.8055,4.325,1.0115,0.455,0.04,9.398
