,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0210 University of Suffolk Estimated Incoming Infection,0.131,0.47,0.315,0.9839999999999999,0.3175,80.868,58.84299999999999,3.1959999999999997,0.1925,0.0425,0.0,145.35949999999997
0078 The University of Sunderland Estimated Incoming Infection,106.11,2.7259999999999995,3.654,1.3119999999999998,0.635,5.06,79.86999999999999,3.29,0.1925,0.1275,0.3735,203.35049999999998
0161 The University of Surrey Estimated Incoming Infection,0.8515,3.76,1.6380000000000001,3.69,3.2385,16.744,97.8,97.008,4.0425,1.4025,0.415,230.59
0162 The University of Sussex Estimated Incoming Infection,0.786,2.9139999999999997,1.575,3.444,3.2385,22.908,111.49199999999999,109.98,5.1975,1.19,0.33199999999999996,263.05699999999996
0180 Swansea University Estimated Incoming Infection,0.393,7.05,1.953,5.411999999999999,11.6205,10.12,31.785,36.566,11.4125,78.2,0.249,194.761
0079 Teesside University Estimated Incoming Infection,161.1955,7.2379999999999995,18.9,3.1159999999999997,2.032,3.312,6.52,3.4779999999999998,0.4675000000000001,0.7225,0.581,207.5625
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Infection,0.1965,0.846,0.504,0.82,0.508,1.7480000000000002,7.335,3.4779999999999998,0.5225000000000001,0.17,0.2905,16.418500000000005
0176 University of Wales Trinity Saint David Estimated Incoming Infection,0.1965,1.0339999999999998,0.504,0.82,12.827,2.9440000000000004,36.512,4.324,0.9900000000000001,58.14,0.08299999999999999,118.37450000000001
0196 University of the Highlands and Islands Estimated Incoming Infection,0.0655,0.6579999999999999,0.252,0.16399999999999998,0.1905,0.36800000000000005,0.978,0.564,0.22,0.1275,74.3265,77.91399999999999
0185 Ulster University Estimated Incoming Infection,0.3275,1.222,0.37799999999999995,0.41,0.5715,0.644,9.290999999999999,0.846,0.165,0.085,0.2905,14.230499999999997
0149 University College London Estimated Incoming Infection,2.2270000000000003,12.501999999999999,5.355,8.446,8.0645,38.088,370.49899999999997,59.407999999999994,5.5275,2.635,1.6185,514.3704999999999
0090 University of South Wales Estimated Incoming Infection,0.655,3.4779999999999998,1.7009999999999998,2.87,5.7785,3.9560000000000004,7.660999999999999,10.998,7.562500000000001,127.8825,0.45649999999999996,172.999
