,MSOA Code,All Ages,geography code,num_students,student_prop
2998,E02005397,9198,E02005397,294,0.0319634703196347
2999,E02005398,6628,E02005398,532,0.08026554013277007
3000,E02005399,8160,E02005399,310,0.03799019607843137
3001,E02005400,5843,E02005400,217,0.037138456272462775
3002,E02005401,6419,E02005401,217,0.03380588876772083
3003,E02005402,6690,E02005402,287,0.04289985052316891
3004,E02005403,6853,E02005403,294,0.04290091930541369
3005,E02005404,8450,E02005404,330,0.03905325443786982
3006,E02005405,7019,E02005405,291,0.041458897278814646
3007,E02005406,8182,E02005406,324,0.03959912001955512
3008,E02005407,10237,E02005407,387,0.03780404415356061
3009,E02005408,8031,E02005408,323,0.04021915079068609
3010,E02005409,11901,E02005409,380,0.031930089908411056
3011,E02005412,8722,E02005412,544,0.06237101582205916
3012,E02005414,8162,E02005414,412,0.05047782406272972
3013,E02005415,8055,E02005415,331,0.04109248913718187
3014,E02005416,8416,E02005416,395,0.046934410646387835
3015,E02006818,8205,E02006818,461,0.05618525289457648
3016,E02006911,15455,E02006911,2908,0.18815917178906502
3017,E02005417,7468,E02005417,265,0.03548473486877343
3018,E02005418,11622,E02005418,406,0.034933746343142315
3019,E02005419,9097,E02005419,338,0.03715510607892712
3020,E02005420,8850,E02005420,314,0.03548022598870056
3021,E02005422,6258,E02005422,199,0.03179929689996804
3022,E02005423,10122,E02005423,354,0.034973325429756966
3023,E02006864,8613,E02006864,310,0.0359921049576222
3024,E02006865,8143,E02006865,216,0.026525850423676778
3025,E02005424,10196,E02005424,449,0.044036877206747746
3026,E02005425,6452,E02005425,256,0.03967761934283943
3027,E02005426,10319,E02005426,416,0.04031398391316988
3028,E02005427,7094,E02005427,248,0.03495912038342261
3029,E02005428,8245,E02005428,256,0.031049120679199516
3030,E02005429,6443,E02005429,184,0.028558125097004502
3031,E02005430,7151,E02005430,253,0.035379667179415465
3032,E02005431,8710,E02005431,331,0.03800229621125144
3033,E02005432,7694,E02005432,262,0.03405250844814141
3034,E02005433,7023,E02005433,171,0.024348568987612132
3035,E02005434,7379,E02005434,267,0.036183764737769346
3036,E02005435,7335,E02005435,260,0.0354464894342195
3037,E02005436,8212,E02005436,313,0.038114953726254265
3038,E02005437,5948,E02005437,217,0.03648285137861466
3039,E02005438,7075,E02005438,264,0.03731448763250884
3040,E02005439,12342,E02005439,367,0.029735861286663424
3041,E02005440,5434,E02005440,187,0.03441295546558704
3042,E02005441,8675,E02005441,311,0.03585014409221902
3043,E02005442,6115,E02005442,276,0.04513491414554374
3044,E02005443,7275,E02005443,280,0.03848797250859107
3045,E02005444,12246,E02005444,1391,0.11358811040339703
3046,E02005445,12153,E02005445,1069,0.08796182012671769
3047,E02005446,10958,E02005446,4027,0.3674940682606315
3048,E02005447,7573,E02005447,972,0.12835071966195696
3049,E02005448,7091,E02005448,322,0.045409674234945706
3050,E02005449,9273,E02005449,1655,0.17847514288795427
3051,E02005450,7982,E02005450,334,0.04184414933600601
3052,E02005451,7731,E02005451,365,0.047212521019273056
3053,E02005452,10902,E02005452,502,0.04604659695468721
3054,E02005453,11029,E02005453,432,0.039169462326593525
3055,E02005455,14187,E02005455,480,0.033833791499259885
3056,E02005456,10598,E02005456,359,0.03387431590866201
3057,E02005457,8582,E02005457,315,0.0367047308319739
3058,E02005458,6837,E02005458,237,0.03466432645897324
3059,E02005459,8426,E02005459,304,0.03607880370282459
3060,E02005460,6511,E02005460,203,0.031178006450622023
3061,E02005461,6283,E02005461,230,0.0366067165366863
3062,E02005462,9761,E02005462,391,0.04005737117098658
3063,E02005463,9773,E02005463,416,0.04256625396500563
3064,E02005464,8558,E02005464,321,0.03750876372984342
3065,E02006866,8491,E02006866,299,0.03521375574137322
3066,E02006867,7879,E02006867,316,0.04010661251427846
3067,E02005465,8563,E02005465,269,0.031414223986920474
3068,E02005466,6685,E02005466,243,0.036350037397157815
3069,E02005467,7563,E02005467,244,0.03226232976332143
3070,E02005468,7623,E02005468,273,0.03581267217630854
3071,E02005469,8045,E02005469,255,0.031696706028589185
3072,E02005470,13039,E02005470,331,0.025385382314594678
3073,E02005471,9792,E02005471,318,0.032475490196078434
3074,E02005472,9869,E02005472,304,0.030803526193130003
3075,E02005473,10264,E02005473,310,0.03020265003897116
3076,E02005474,6793,E02005474,214,0.031503017812453994
3077,E02005475,6783,E02005475,253,0.037299130178387145
3078,E02005476,7220,E02005476,295,0.04085872576177285
3079,E02005477,9112,E02005477,351,0.038520632133450396
3080,E02005478,9926,E02005478,439,0.04422728188595607
3081,E02005479,9252,E02005479,400,0.043233895373973194
3082,E02005480,7636,E02005480,349,0.04570455735987428
3083,E02005481,12655,E02005481,501,0.03958909521928092
3084,E02005482,9677,E02005482,366,0.0378216389376873
3085,E02005483,7932,E02005483,345,0.043494704992435705
3086,E02005484,7211,E02005484,251,0.03480793232561365
3087,E02005485,7509,E02005485,258,0.03435876947662805
3088,E02005486,9791,E02005486,374,0.03819834541926259
3089,E02005487,9751,E02005487,328,0.033637575633268385
3090,E02005488,6916,E02005488,256,0.03701561596298438
3091,E02005489,7187,E02005489,273,0.03798525114790594
3092,E02005490,9412,E02005490,351,0.03729281767955801
3093,E02005491,11237,E02005491,398,0.03541870606033639
3094,E02005492,9748,E02005492,377,0.03867459991793188
3095,E02005493,10144,E02005493,348,0.03430599369085174
3096,E02005494,10158,E02005494,408,0.04016538688718252
3097,E02005495,10675,E02005495,377,0.03531615925058548
3098,E02005496,6519,E02005496,261,0.04003681546249425
3099,E02005497,7856,E02005497,297,0.037805498981670065
3100,E02005498,7404,E02005498,275,0.03714208535926526
3101,E02005499,8445,E02005499,420,0.0497335701598579
3102,E02005500,7314,E02005500,302,0.041290675417008475
3103,E02005501,7810,E02005501,477,0.06107554417413572
3104,E02005502,9594,E02005502,282,0.029393370856785492
3105,E02005503,7420,E02005503,228,0.030727762803234502
3106,E02005504,9110,E02005504,304,0.03336992316136114
3107,E02005505,7600,E02005505,301,0.039605263157894734
3108,E02005506,6943,E02005506,250,0.03600748955782803
3109,E02005507,11864,E02005507,425,0.035822656776803775
3110,E02005508,7007,E02005508,251,0.03582132153560725
3111,E02005509,8278,E02005509,216,0.02609325924136265
3112,E02005510,7023,E02005510,216,0.030756087142246903
3113,E02005511,8248,E02005511,208,0.02521823472356935
3114,E02005512,9450,E02005512,312,0.03301587301587302
3115,E02005513,9953,E02005513,342,0.034361499045513916
3116,E02005514,6903,E02005514,208,0.030131826741996232
3117,E02005515,6424,E02005515,294,0.04576587795765878
3118,E02005516,6908,E02005516,260,0.03763752171395483
3119,E02005517,6533,E02005517,263,0.040257155977345783
3120,E02005518,11391,E02005518,409,0.035905539460977964
3121,E02005519,8913,E02005519,357,0.04005385392123864
3122,E02005520,8657,E02005520,226,0.026106041353817718
3123,E02005521,8781,E02005521,339,0.038606081311923474
3124,E02005522,5534,E02005522,211,0.038127936393205636
3125,E02005523,8470,E02005523,300,0.03541912632821724
3126,E02005524,5487,E02005524,204,0.037178786221979225
3127,E02005525,10164,E02005525,463,0.04555293191656828
3128,E02005526,5348,E02005526,232,0.04338070306656694
3129,E02005527,8922,E02005527,328,0.03676305761040125
3130,E02005528,8597,E02005528,305,0.03547749214842387
3131,E02005529,5904,E02005529,208,0.03523035230352303
3132,E02005530,5483,E02005530,204,0.037205909173809955
3133,E02005531,5447,E02005531,220,0.04038920506700936
3134,E02005532,8282,E02005532,225,0.027167350881429606
3135,E02005533,8917,E02005533,291,0.032634294045082425
3136,E02005534,7281,E02005534,263,0.036121411893970605
3137,E02005535,7243,E02005535,322,0.0444567168300428
3138,E02005536,6216,E02005536,225,0.036196911196911194
3139,E02005537,6050,E02005537,224,0.037024793388429754
3140,E02005538,9068,E02005538,362,0.03992059991177768
3141,E02005539,7534,E02005539,278,0.036899389434563314
3142,E02005540,8995,E02005540,363,0.040355753196220125
3143,E02005541,5924,E02005541,301,0.05081026333558406
3144,E02005542,7554,E02005542,316,0.04183214191157003
3145,E02005543,9707,E02005543,408,0.04203152364273205
3146,E02005544,7497,E02005544,345,0.04601840736294518
3147,E02005545,6351,E02005545,239,0.03763186899700834
3148,E02005546,7892,E02005546,324,0.041054232133806386
3149,E02005547,8812,E02005547,391,0.04437131184748071
3150,E02005548,7498,E02005548,344,0.045878901040277406
3151,E02005549,5270,E02005549,235,0.04459203036053131
3152,E02005550,7234,E02005550,229,0.031656068565109205
3153,E02005551,5246,E02005551,156,0.029736942432329393
3154,E02005552,6790,E02005552,165,0.024300441826215022
3155,E02005553,8632,E02005553,260,0.030120481927710843
3156,E02005554,6905,E02005554,228,0.03301955104996379
3157,E02005555,6847,E02005555,302,0.044106908134949614
3158,E02005556,7408,E02005556,341,0.04603131749460043
3159,E02005557,6655,E02005557,293,0.044027047332832456
3160,E02005558,7087,E02005558,273,0.038521236066036406
3161,E02005559,7266,E02005559,383,0.05271125791357005
3162,E02005560,9204,E02005560,371,0.04030856149500217
3163,E02005561,11213,E02005561,387,0.034513511103183805
3164,E02005562,7150,E02005562,269,0.03762237762237762
3165,E02005563,7551,E02005563,283,0.03747847967156668
3166,E02005564,9930,E02005564,320,0.032225579053373615
3167,E02005565,6996,E02005565,282,0.04030874785591767
3168,E02005566,9847,E02005566,369,0.037473342134660304
3169,E02005567,11005,E02005567,318,0.02889595638346206
3170,E02005568,7423,E02005568,253,0.03408325474875387
3171,E02005569,8228,E02005569,309,0.03755469129800681
3172,E02005570,7365,E02005570,196,0.02661235573659199
3173,E02005571,5990,E02005571,180,0.03005008347245409
3174,E02005572,7738,E02005572,168,0.02171103644352546
3175,E02005573,5874,E02005573,269,0.045795028941096355
3176,E02005574,7117,E02005574,229,0.032176478853449486
3177,E02005575,7169,E02005575,241,0.033616961919375084
3178,E02005576,6730,E02005576,200,0.029717682020802376
3179,E02005577,6084,E02005577,206,0.03385930309007232
3180,E02005578,5843,E02005578,153,0.02618517884648297
3181,E02005579,12901,E02005579,433,0.03356328966746764
3182,E02005580,7937,E02005580,244,0.03074209399017261
3183,E02005581,8362,E02005581,233,0.027864147333173883
3184,E02005582,6991,E02005582,211,0.030181662137033327
3185,E02005583,8736,E02005583,213,0.024381868131868132
3186,E02005584,10955,E02005584,488,0.04454586946599726
3187,E02005585,11017,E02005585,500,0.04538440591812653
3188,E02005586,9889,E02005586,547,0.055313985236120945
3189,E02005587,9985,E02005587,370,0.037055583375062595
3190,E02005588,12054,E02005588,1461,0.1212045793927327
3191,E02005589,11841,E02005589,1319,0.11139261886664978
3192,E02005590,11086,E02005590,768,0.06927656503698358
3193,E02005592,9394,E02005592,2022,0.2152437726208218
3194,E02005593,12414,E02005593,4495,0.3620911873690994
3195,E02005594,11105,E02005594,1343,0.12093651508329581
3196,E02005595,8952,E02005595,673,0.0751787310098302
3197,E02005596,9370,E02005596,406,0.04332977588046959
3198,E02006907,6796,E02006907,316,0.04649793996468511
3199,E02006908,5715,E02006908,207,0.03622047244094488
3200,E02005597,16660,E02005597,416,0.02496998799519808
3201,E02005598,9977,E02005598,376,0.03768667936253383
3202,E02005599,6569,E02005599,245,0.03729639214492313
3203,E02005600,6635,E02005600,442,0.0666164280331575
3204,E02005601,5673,E02005601,203,0.035783536047946415
3205,E02005602,12285,E02005602,412,0.03353683353683354
3206,E02005603,11652,E02005603,350,0.030037761757638174
3207,E02005604,8600,E02005604,399,0.046395348837209305
3208,E02005605,10777,E02005605,390,0.03618817852834741
3209,E02005606,5848,E02005606,195,0.033344733242134064
3210,E02005607,11561,E02005607,422,0.03650203269613355
3211,E02005608,7756,E02005608,297,0.03829293450232078
3212,E02005609,7526,E02005609,179,0.02378421472229604
3213,E02005610,8162,E02005610,255,0.03124234256309728
3214,E02005611,11199,E02005611,355,0.03169925886239843
3215,E02005612,7318,E02005612,298,0.04072150860890954
3216,E02005613,9423,E02005613,376,0.03990236654993102
3217,E02005614,11154,E02005614,234,0.02097902097902098
3218,E02005615,9110,E02005615,345,0.03787047200878156
3219,E02005616,5699,E02005616,256,0.04492016143183015
3220,E02005617,10882,E02005617,449,0.04126079764749127
3221,E02006862,6506,E02006862,319,0.04903166308023363
3222,E02006863,12126,E02006863,450,0.03711034141514102
3223,E02005619,6153,E02005619,286,0.0464813911912888
3224,E02005620,8957,E02005620,394,0.0439879423914257
3225,E02005621,8822,E02005621,317,0.035932895035139426
3226,E02005622,9477,E02005622,400,0.04220744961485702
3227,E02005623,9835,E02005623,465,0.0472801220132181
3228,E02005624,11006,E02005624,376,0.034163183717972015
3229,E02005625,9513,E02005625,358,0.03763271312940187
3230,E02005626,6831,E02005626,315,0.0461133069828722
3231,E02005627,7484,E02005627,238,0.03180117584179583
3232,E02005628,7872,E02005628,291,0.036966463414634144
3233,E02005629,6425,E02005629,238,0.037042801556420236
3234,E02005630,10634,E02005630,824,0.07748730487116795
3235,E02005631,10606,E02005631,395,0.03724306996039977
3236,E02005632,6632,E02005632,245,0.03694209891435465
3237,E02005633,9165,E02005633,379,0.04135297326786688
3238,E02005634,9338,E02005634,338,0.036196187620475474
3239,E02005635,9609,E02005635,335,0.034863149131023
3240,E02005636,12234,E02005636,411,0.03359489946051986
3241,E02005637,9596,E02005637,333,0.03470195914964568
3242,E02005638,10288,E02005638,393,0.038199844479004666
3243,E02005639,5135,E02005639,194,0.03777994157740993
3244,E02005640,11520,E02005640,410,0.035590277777777776
3245,E02005641,8213,E02005641,298,0.036283940094971386
3246,E02005642,8215,E02005642,352,0.042848447961046865
3247,E02005643,8478,E02005643,353,0.04163717857985374
3248,E02005644,9138,E02005644,353,0.03862989713285183
3249,E02005645,12286,E02005645,427,0.03475500569754192
3250,E02005646,6473,E02005646,233,0.03599567433956435
3251,E02005647,7701,E02005647,277,0.035969354629268924
3252,E02005648,8458,E02005648,337,0.03984393473634429
3253,E02005649,16159,E02005649,545,0.03372733461229036
3254,E02005650,6549,E02005650,1574,0.24034203695220643
3255,E02005651,5957,E02005651,271,0.04549269766661071
3256,E02005652,6041,E02005652,321,0.053136897864591956
3257,E02005653,8527,E02005653,481,0.056409053594464645
3258,E02005654,8280,E02005654,487,0.058816425120772946
3259,E02005655,6049,E02005655,284,0.046949909075880314
3260,E02005656,6020,E02005656,329,0.05465116279069768
3261,E02005657,5990,E02005657,359,0.05993322203672788
3262,E02005658,6479,E02005658,744,0.11483253588516747
3263,E02005659,5635,E02005659,209,0.03708961845607808
3264,E02005660,6190,E02005660,315,0.05088852988691438
3265,E02005661,6794,E02005661,403,0.059317044450986164
3266,E02005662,6548,E02005662,431,0.06582162492364081
3267,E02005663,5283,E02005663,217,0.04107514669695249
3268,E02005664,5924,E02005664,630,0.10634706279540851
3269,E02005665,7743,E02005665,377,0.04868913857677903
3270,E02005666,8437,E02005666,425,0.05037335545810122
3271,E02005667,6692,E02005667,258,0.03855349671249253
3272,E02005668,6147,E02005668,210,0.03416300634455832
3273,E02005669,5747,E02005669,292,0.050809117800591615
3274,E02005670,9884,E02005670,967,0.09783488466208012
3275,E02005671,7587,E02005671,610,0.08040068538289179
3276,E02005672,8507,E02005672,890,0.1046197249324086
3277,E02005673,7221,E02005673,312,0.04320731200664728
3278,E02005674,9070,E02005674,462,0.05093715545755237
3279,E02005675,5999,E02005675,265,0.04417402900483414
3280,E02005676,5995,E02005676,287,0.04787322768974145
3281,E02005677,9062,E02005677,341,0.037629662326197306
3282,E02005678,13450,E02005678,379,0.028178438661710038
3283,E02005679,8467,E02005679,424,0.05007676863115625
3284,E02005680,8336,E02005680,459,0.05506238003838772
3285,E02005681,8515,E02005681,385,0.04521432765707575
3286,E02005682,6977,E02005682,249,0.03568869141464813
3287,E02005683,14775,E02005683,525,0.03553299492385787
3288,E02005684,8923,E02005684,324,0.03631065785049871
3289,E02005685,8958,E02005685,309,0.03449430676490288
3290,E02005686,7964,E02005686,297,0.03729281767955801
3291,E02005687,6583,E02005687,234,0.03554610360018229
3292,E02005688,9655,E02005688,313,0.032418436043500774
3293,E02005689,9658,E02005689,347,0.035928763719196524
3294,E02005690,5657,E02005690,215,0.03800601025278416
3295,E02005691,6825,E02005691,242,0.03545787545787546
3296,E02005692,6656,E02005692,255,0.03831129807692308
3297,E02005693,8772,E02005693,399,0.045485636114911084
3298,E02005694,7358,E02005694,403,0.054770318021201414
3299,E02005695,9080,E02005695,325,0.03579295154185022
3300,E02005696,6250,E02005696,273,0.04368
3301,E02005697,7117,E02005697,217,0.030490375158072222
3302,E02005698,5919,E02005698,230,0.03885791518837641
3303,E02005699,8326,E02005699,355,0.04263752101849628
3304,E02005700,9255,E02005700,377,0.04073473797947055
3305,E02005701,10974,E02005701,370,0.03371605613267724
3306,E02005742,7439,E02005742,285,0.038311601021642695
3307,E02005743,5061,E02005743,159,0.03141671606401897
3308,E02005744,7970,E02005744,350,0.043914680050188205
3309,E02005745,5301,E02005745,224,0.042256178079607624
3310,E02005746,6761,E02005746,265,0.039195385298032834
3311,E02005747,6919,E02005747,309,0.04465963289492701
3312,E02005748,7602,E02005748,257,0.03380689292291502
3313,E02005749,10089,E02005749,435,0.04311626523936961
3314,E02005750,7719,E02005750,331,0.04288120222826791
3315,E02005751,8664,E02005751,395,0.04559095106186519
3316,E02005752,6649,E02005752,245,0.03684764626259588
3317,E02005753,13486,E02005753,445,0.03299718226308765
3318,E02005754,7574,E02005754,274,0.03617639292315817
3319,E02005755,6828,E02005755,254,0.03719976567076743
3320,E02005756,6913,E02005756,209,0.030232894546506583
3321,E02005757,8690,E02005757,296,0.03406214039125432
3322,E02005758,9086,E02005758,282,0.031036759850319173
3323,E02005759,9232,E02005759,318,0.034445407279029464
3324,E02005760,6753,E02005760,275,0.04072264178883459
3325,E02005761,5494,E02005761,202,0.03676738259919913
3326,E02005762,6151,E02005762,233,0.03788001950902292
3327,E02005763,6419,E02005763,200,0.031157501168406293
3328,E02005764,10253,E02005764,352,0.03433141519555252
3329,E02005765,6610,E02005765,256,0.03872919818456883
3330,E02005766,6057,E02005766,213,0.03516592372461615
3331,E02005767,7078,E02005767,276,0.03899406612037298
3332,E02005768,6960,E02005768,255,0.036637931034482756
3333,E02005769,6937,E02005769,250,0.0360386334150209
3334,E02005770,9029,E02005770,341,0.03776719459519327
3335,E02005771,7489,E02005771,315,0.042061690479369744
3336,E02005772,5839,E02005772,265,0.04538448364445967
3337,E02005773,8980,E02005773,351,0.03908685968819599
3338,E02005774,9292,E02005774,477,0.051334481274214375
3339,E02005775,9775,E02005775,416,0.04255754475703325
3340,E02005776,9724,E02005776,632,0.06499382969971206
3341,E02005777,8421,E02005777,366,0.04346277164232276
3342,E02005778,5959,E02005778,210,0.0352408122168149
3343,E02005779,7727,E02005779,305,0.03947198136404814
3344,E02005780,10740,E02005780,515,0.04795158286778398
3345,E02005781,5897,E02005781,251,0.04256401560115313
3346,E02005782,7628,E02005782,261,0.03421604614577871
3347,E02005783,8378,E02005783,358,0.042730962043447125
3348,E02005784,6188,E02005784,209,0.03377504848093083
3349,E02005785,16956,E02005785,417,0.0245930644019816
3350,E02005786,5967,E02005786,172,0.02882520529579353
3351,E02005787,8613,E02005787,217,0.02519447347033554
3352,E02005788,6560,E02005788,216,0.032926829268292684
3353,E02005789,10716,E02005789,352,0.032848077640910786
3354,E02005790,6894,E02005790,488,0.07078619089062953
3355,E02005791,6972,E02005791,245,0.035140562248995984
3356,E02005794,9753,E02005794,366,0.03752691479544756
3357,E02006870,14485,E02006870,411,0.028374180186399724
3358,E02005795,6955,E02005795,210,0.0301941049604601
3359,E02005796,6585,E02005796,288,0.04373576309794989
3360,E02005797,6188,E02005797,222,0.035875888817065285
3361,E02005798,8298,E02005798,305,0.03675584478187515
3362,E02005799,9193,E02005799,365,0.039704122702055915
3363,E02005800,7780,E02005800,584,0.07506426735218509
3364,E02005801,5528,E02005801,288,0.05209840810419682
3365,E02005802,7965,E02005802,498,0.06252354048964219
3366,E02005803,9190,E02005803,377,0.04102285092491839
3367,E02005804,8081,E02005804,856,0.10592748422224972
3368,E02005805,7398,E02005805,436,0.05893484725601514
3369,E02005806,7610,E02005806,325,0.042706964520367936
3370,E02005807,6386,E02005807,252,0.03946132164108988
3371,E02005808,11600,E02005808,417,0.03594827586206897
3372,E02005809,7559,E02005809,319,0.042201349384839264
3373,E02005810,9478,E02005810,353,0.037244144334247734
3374,E02005811,9631,E02005811,384,0.03987124909147544
3375,E02005812,10700,E02005812,398,0.03719626168224299
3376,E02005813,13455,E02005813,412,0.030620587142326273
3377,E02005814,6609,E02005814,251,0.03797851414737479
3378,E02005815,8471,E02005815,368,0.04344233266438437
3379,E02005816,8707,E02005816,367,0.042149994257493974
3380,E02005817,7355,E02005817,250,0.03399048266485384
3381,E02005818,8655,E02005818,305,0.035239745811669554
3382,E02005819,6497,E02005819,260,0.04001847006310605
3383,E02005820,5523,E02005820,225,0.04073872895165671
3384,E02005821,7007,E02005821,231,0.03296703296703297
3385,E02005822,10688,E02005822,360,0.033682634730538924
3386,E02005823,7957,E02005823,292,0.03669724770642202
3387,E02005824,10047,E02005824,352,0.035035333930526526
3388,E02005825,8046,E02005825,404,0.05021128511061397
3389,E02005826,6376,E02005826,228,0.035759096612296114
3390,E02005827,9446,E02005827,368,0.03895828922295151
3391,E02005828,7963,E02005828,267,0.03353007660429486
3392,E02005829,6730,E02005829,259,0.03848439821693908
3393,E02005830,5974,E02005830,236,0.03950451958486776
3394,E02005831,10400,E02005831,351,0.03375
3395,E02005832,9375,E02005832,324,0.03456
3396,E02005833,7728,E02005833,295,0.03817287784679089
3397,E02005834,8161,E02005834,289,0.0354123269207205
3398,E02005835,10785,E02005835,417,0.03866481223922114
3399,E02005836,9227,E02005836,297,0.03218814349192587
3400,E02005837,7946,E02005837,366,0.04606091115026428
3401,E02005838,8257,E02005838,308,0.03730168342012838
3402,E02005839,6368,E02005839,250,0.03925879396984925
3403,E02005840,9295,E02005840,449,0.048305540613232924
3404,E02005842,8723,E02005842,361,0.04138484466353319
3405,E02005843,6812,E02005843,285,0.0418379330593071
3406,E02005844,8570,E02005844,305,0.03558926487747958
3407,E02005846,7273,E02005846,232,0.03189880379485769
3408,E02005847,7172,E02005847,258,0.03597322922476297
3409,E02005848,6420,E02005848,396,0.0616822429906542
3410,E02005849,9394,E02005849,381,0.04055780285288482
3411,E02006903,11217,E02006903,508,0.04528840153338683
3412,E02005850,7059,E02005850,272,0.03853237002408273
3413,E02005851,6281,E02005851,235,0.037414424454704664
3414,E02005852,8399,E02005852,291,0.03464698178354566
3415,E02005853,9236,E02005853,454,0.049155478562148115
3416,E02005856,7334,E02005856,388,0.052904281428961
3417,E02005857,6471,E02005857,284,0.04388811621078659
3418,E02005858,8255,E02005858,910,0.11023622047244094
3419,E02005859,9295,E02005859,399,0.042926304464766
3420,E02005860,9325,E02005860,1432,0.1535656836461126
3421,E02005861,5636,E02005861,391,0.06937544357700497
3422,E02005862,8223,E02005862,380,0.04621184482548948
3423,E02005863,7596,E02005863,367,0.04831490258030542
3424,E02005864,8267,E02005864,391,0.04729647998064594
3425,E02006906,12656,E02006906,611,0.04827749683944374
3426,E02005865,8293,E02005865,341,0.041119016037622094
3427,E02005866,9416,E02005866,354,0.03759558198810535
3428,E02005868,7159,E02005868,298,0.04162592540857662
3429,E02005869,6089,E02005869,277,0.04549187058630317
3430,E02005870,6868,E02005870,287,0.041788002329644726
3431,E02005871,7147,E02005871,322,0.04505386875612145
3432,E02005872,6220,E02005872,203,0.032636655948553056
3433,E02005873,10050,E02005873,503,0.050049751243781096
3434,E02005874,8715,E02005874,368,0.04222604704532416
3435,E02005875,8034,E02005875,340,0.04232013940751805
3436,E02005876,8962,E02005876,417,0.046529792457040836
3437,E02005877,7107,E02005877,332,0.046714506824257776
3438,E02005878,10155,E02005878,494,0.048645987198424424
3439,E02005879,7630,E02005879,329,0.043119266055045874
3440,E02006835,6051,E02006835,268,0.044290199966947615
3441,E02005880,6388,E02005880,267,0.04179711959924859
3442,E02005881,6265,E02005881,229,0.036552274541101354
3443,E02005882,7558,E02005882,309,0.04088383170150833
3444,E02005883,8517,E02005883,346,0.04062463308676764
3445,E02005884,5926,E02005884,283,0.04775565305433682
3446,E02005885,8297,E02005885,320,0.038568157165240445
3447,E02005886,11245,E02005886,504,0.044819919964428634
3448,E02005887,10584,E02005887,340,0.03212396069538927
3449,E02005888,8513,E02005888,335,0.039351579936567606
3450,E02005889,10507,E02005889,443,0.042162367945179406
3451,E02005890,6705,E02005890,290,0.04325130499627144
3452,E02005891,6498,E02005891,316,0.04863034779932287
3453,E02005892,12310,E02005892,467,0.03793663688058489
3454,E02005893,11116,E02005893,458,0.04120187117668226
3455,E02005894,10868,E02005894,402,0.036989326463010674
3456,E02005895,7980,E02005895,327,0.04097744360902256
3457,E02005896,7553,E02005896,240,0.03177545346220045
3458,E02005897,9404,E02005897,382,0.04062101233517652
3459,E02005898,11266,E02005898,509,0.0451801881768152
3460,E02005899,12465,E02005899,459,0.0368231046931408
3461,E02005900,7387,E02005900,710,0.09611479626370652
3462,E02005901,9813,E02005901,336,0.0342402934882299
3463,E02005902,8342,E02005902,302,0.03620234955646128
3464,E02005903,10096,E02005903,426,0.042194928684627576
3465,E02005904,9331,E02005904,296,0.0317222162683528
3466,E02005905,6800,E02005905,294,0.04323529411764706
3467,E02005906,7439,E02005906,281,0.03777389434063718
3468,E02005907,10197,E02005907,390,0.03824654310091203
3469,E02005908,9418,E02005908,294,0.031216818857506903
3470,E02005909,8532,E02005909,605,0.07090951711204876
3471,E02005910,9651,E02005910,1446,0.149829033260802
3472,E02005911,8730,E02005911,437,0.05005727376861398
3473,E02005912,9487,E02005912,594,0.06261199536207442
3474,E02005913,7910,E02005913,374,0.047281921618204804
3475,E02005914,8113,E02005914,321,0.03956612843584371
3476,E02005915,5730,E02005915,212,0.03699825479930192
3477,E02005916,7856,E02005916,288,0.03665987780040733
3478,E02005917,5795,E02005917,245,0.04227782571182054
3479,E02005918,5168,E02005918,238,0.046052631578947366
3480,E02005919,6889,E02005919,931,0.13514298156481347
3481,E02005920,8269,E02005920,362,0.0437779658967227
3482,E02005921,5752,E02005921,173,0.030076495132127956
3483,E02005922,8241,E02005922,331,0.040165028515956804
3484,E02005923,5881,E02005923,261,0.044380207447712976
3485,E02005924,11863,E02005924,453,0.03818595633482256
3486,E02005925,8452,E02005925,418,0.04945575011831519
3487,E02005926,8400,E02005926,427,0.050833333333333335
3488,E02005927,5080,E02005927,254,0.05
3489,E02005928,9727,E02005928,434,0.04461807340392721
3490,E02005929,6968,E02005929,308,0.04420206659012629
3491,E02005930,8477,E02005930,318,0.03751327120443553
3492,E02005931,10158,E02005931,320,0.03150226422524119
3493,E02005932,6554,E02005932,275,0.04195910894110467
3494,E02005933,7356,E02005933,318,0.0432300163132137
3495,E02005934,8810,E02005934,358,0.04063564131668559
3496,E02005935,7901,E02005935,229,0.028983672952790786
3497,E02005936,11847,E02005936,341,0.028783658310120707
3498,E02005937,6818,E02005937,292,0.04282780874156644
3499,E02005938,5548,E02005938,273,0.04920692141312184
3500,E02005939,6670,E02005939,328,0.049175412293853075
3501,E02005940,5605,E02005940,362,0.06458519179304192
3502,E02005941,7015,E02005941,877,0.12501781895937278
3503,E02005942,6580,E02005942,1498,0.2276595744680851
3504,E02005943,6142,E02005943,533,0.08677955063497232
3505,E02005944,6931,E02005944,524,0.07560236618092628
3506,E02005945,14973,E02005945,2630,0.17564950243772123
3507,E02005946,7451,E02005946,648,0.08696819218896792
3508,E02005947,18189,E02005947,11406,0.6270823024905162
3509,E02005948,6995,E02005948,1885,0.2694781987133667
3510,E02005949,7146,E02005949,2125,0.2973691575706689
3511,E02005950,10603,E02005950,4627,0.4363859285107988
3512,E02005951,5524,E02005951,827,0.1497103548153512
3513,E02005952,13431,E02005952,1993,0.14838805747896658
3514,E02005953,4990,E02005953,973,0.19498997995991985
