areaCode_x,areaCode_y,distance
E02000373,E02000579,1.1996427702074715
E02000373,E02000580,2.050930526142792
E02000373,E02000581,1.4195641386975444
E02000373,E02000582,2.47913849726671
E02000373,E02000583,1.7971853159622124
E02000373,E02000584,2.957228350445668
E02000373,E02000585,2.1835784408998657
E02000373,E02000586,3.718653938625834
E02000373,E02000587,3.0391240389754683
E02000373,E02000589,3.726068197581937
E02000373,E02000591,3.2004494509569166
E02000373,E02000592,4.404600290420007
E02000373,E02000593,3.962113113960766
E02000373,E02000596,4.559333338854207
E02000373,E02000784,3.6619781848638957
E02000373,E02000786,4.945399886453998
E02000373,E02000961,4.2571730321783345
E02000373,E02000962,4.6588928897477775
E02000373,E02000963,2.560249614193506
E02000373,E02000964,2.8467923861972473
E02000373,E02000965,3.4184221297657995
E02000373,E02000966,3.840588021208105
E02000373,E02000968,4.496134321472002
E02000373,E02000969,3.0537618309128125
E02000373,E02000973,2.8748206918344583
E02000373,E02000974,4.41740119802291
E02000373,E02000975,3.778806777293249
E02000373,E02000976,3.2353107737448354
E02000373,E02000978,4.801794707920113
E02000373,E02006791,2.656304633780879
E02000373,E02006792,3.3387894774052387
E02000374,E02000375,1.231739764538327
E02000374,E02000376,1.0567451929512608
E02000374,E02000377,0.73731691716175
E02000374,E02000378,1.720447573856475
E02000374,E02000379,1.1547374644198984
E02000374,E02000380,1.4781069939162625
E02000374,E02000381,2.0909715080684386
E02000374,E02000382,1.7722997969562373
E02000374,E02000383,2.761465055463336
E02000374,E02000384,2.2123440362245734
E02000374,E02000385,3.0971665192357594
E02000374,E02000386,3.6378969360692532
E02000374,E02000387,3.3208545938542704
E02000374,E02000388,4.257016861372218
E02000374,E02000389,3.487655409534002
E02000374,E02000390,3.9703209580696583
E02000374,E02000391,4.9495008825872775
E02000374,E02000392,4.621333029348182
E02000374,E02000393,4.1687930960549044
E02000374,E02000395,4.942194909174582
E02000374,E02000526,1.9713692808288652
E02000374,E02000528,4.144893314017817
E02000374,E02000532,3.3553727104370505
E02000374,E02000533,3.7218401192546127
E02000374,E02000577,2.520620170728132
E02000374,E02000578,2.0769879373213564
E02000374,E02000579,1.7557019251938952
E02000374,E02000580,2.5937474530209834
E02000374,E02000581,1.9165595737611185
E02000374,E02000582,2.966392219253584
E02000374,E02000583,2.2635678156997394
E02000374,E02000584,3.379110360417392
E02000374,E02000585,2.5064696443083028
E02000374,E02000586,4.08471032460206
E02000374,E02000587,3.3498486535695715
E02000374,E02000589,4.027452537330516
E02000374,E02000591,3.4298887083856733
E02000374,E02000592,4.726091926909813
E02000374,E02000593,4.187191485663306
E02000374,E02000596,4.783709587945135
E02000374,E02000784,3.4030006742071803
E02000374,E02000786,4.594753716869334
E02000374,E02000928,4.891508412776532
E02000374,E02000961,4.81073302657491
E02000374,E02000963,3.094163145301847
E02000374,E02000964,3.3989038228548627
E02000374,E02000965,3.974486726713183
E02000374,E02000966,4.392423486380408
E02000374,E02000969,3.6032530376984915
E02000374,E02000973,3.40807169857211
E02000374,E02000974,4.931896011564019
E02000374,E02000975,4.291773623863197
E02000374,E02000976,3.7402207695894156
E02000374,E02006791,2.1059659884612136
E02000374,E02006792,2.7908218605366946
E02000375,E02000376,0.5893748952331188
E02000375,E02000377,1.1626565547892214
E02000375,E02000378,0.7109152199993788
E02000375,E02000379,1.7397088770048559
E02000375,E02000380,1.0672649847892217
E02000375,E02000381,1.1811620975278223
E02000375,E02000382,1.8130953559115746
E02000375,E02000383,1.7832483480804828
E02000375,E02000384,1.7255932753175232
E02000375,E02000385,2.2501813331985208
E02000375,E02000386,2.6651897962492224
E02000375,E02000387,2.5929480419058177
E02000375,E02000388,3.2889867943204836
E02000375,E02000389,2.938116356067401
E02000375,E02000390,3.177806448750733
E02000375,E02000391,4.004628208843069
E02000375,E02000392,3.8104732457599404
E02000375,E02000393,3.493179084918452
E02000375,E02000394,4.679715857478974
E02000375,E02000395,4.272603716658145
E02000375,E02000396,4.744893505572979
E02000375,E02000526,2.4368563503309186
E02000375,E02000532,3.7662296553210415
E02000375,E02000533,4.400094399644214
E02000375,E02000577,2.052356552284743
E02000375,E02000578,1.7053799852247338
E02000375,E02000579,1.1429876837406563
E02000375,E02000580,1.641047525633474
E02000375,E02000581,0.8391433722409865
E02000375,E02000582,1.802250437163089
E02000375,E02000583,1.087990414027131
E02000375,E02000584,2.150627642364896
E02000375,E02000585,1.3000997878992646
E02000375,E02000586,2.859738798768774
E02000375,E02000587,2.154790972881346
E02000375,E02000588,4.477454810902354
E02000375,E02000589,2.8407588480895565
E02000375,E02000590,4.1692342604249335
E02000375,E02000591,2.3169218369242404
E02000375,E02000592,3.5252668925056496
E02000375,E02000593,3.0776570231842797
E02000375,E02000595,4.249643742008114
E02000375,E02000596,3.67412800973149
E02000375,E02000597,4.25441617173644
E02000375,E02000784,3.260474683589464
E02000375,E02000786,4.665862791188793
E02000375,E02000928,4.496248076112549
E02000375,E02000961,4.051855712275039
E02000375,E02000962,4.2902643784930135
E02000375,E02000963,2.603136374812395
E02000375,E02000964,2.7140678196864823
E02000375,E02000965,3.1533120227755562
E02000375,E02000966,3.443683980239581
E02000375,E02000968,4.005069009577792
E02000375,E02000969,2.651263470517858
E02000375,E02000971,4.4381207586345
E02000375,E02000973,2.3595569043119737
E02000375,E02000974,3.7956124925538557
E02000375,E02000975,3.158248409106148
E02000375,E02000976,2.595653177050427
E02000375,E02000978,4.017842022509505
E02000375,E02006791,3.0467763300495454
E02000375,E02006792,3.6855529044340662
E02000376,E02000377,0.6634708910858357
E02000376,E02000378,0.6906807916631137
E02000376,E02000379,1.1909121155311975
E02000376,E02000380,0.5562192014013004
E02000376,E02000381,1.0343827899466644
E02000376,E02000382,1.2347501309775315
E02000376,E02000383,1.7047318597521197
E02000376,E02000384,1.2991399069644207
E02000376,E02000385,2.060186625943543
E02000376,E02000386,2.5830011441716603
E02000376,E02000387,2.323904987224263
E02000376,E02000388,3.203994989930691
E02000376,E02000389,2.5738942050077407
E02000376,E02000390,2.957201281369409
E02000376,E02000391,3.901450021245583
E02000376,E02000392,3.606403634090132
E02000376,E02000393,3.20267928613315
E02000376,E02000394,4.590072734257324
E02000376,E02000395,3.984606003211148
E02000376,E02000396,4.565622624945112
E02000376,E02000526,1.851028876061551
E02000376,E02000528,4.64079461580119
E02000376,E02000532,3.1774621029092756
E02000376,E02000533,3.819850632969485
E02000376,E02000577,2.602138736663095
E02000376,E02000578,2.2249987170140675
E02000376,E02000579,1.6933780821944384
E02000376,E02000580,2.2266994598324157
E02000376,E02000581,1.418760702446011
E02000376,E02000582,2.313027274366994
E02000376,E02000583,1.6119148094793325
E02000376,E02000584,2.543772260144384
E02000376,E02000585,1.558225105489735
E02000376,E02000586,3.144302963995202
E02000376,E02000587,2.3624821331114725
E02000376,E02000588,4.772739903960471
E02000376,E02000589,3.0228132220549355
E02000376,E02000590,4.409965062276942
E02000376,E02000591,2.3880922486737557
E02000376,E02000592,3.731660593630122
E02000376,E02000593,3.1402700280139295
E02000376,E02000595,4.388774006887017
E02000376,E02000596,3.7349945619518574
E02000376,E02000597,4.280239801644053
E02000376,E02000784,2.748120995223417
E02000376,E02000786,4.117332911216813
E02000376,E02000928,4.08060132948977
E02000376,E02000933,4.738262329431904
E02000376,E02000961,4.64121466547149
E02000376,E02000962,4.867621986433791
E02000376,E02000963,3.164868101820419
E02000376,E02000964,3.299327639834594
E02000376,E02000965,3.7420387129245647
E02000376,E02000966,4.019690056463709
E02000376,E02000968,4.558422911360343
E02000376,E02000969,3.230448516581022
E02000376,E02000971,4.952032584776533
E02000376,E02000973,2.9197795769627275
E02000376,E02000974,4.3022070422198
E02000376,E02000975,3.671739666241865
E02000376,E02000976,3.107772713873524
E02000376,E02000978,4.403663741102643
E02000376,E02006791,2.5357651758947375
E02000376,E02006792,3.1497747555746707
E02000377,E02000378,1.3267293482662386
E02000377,E02000379,0.5945319635054301
E02000377,E02000380,0.8390926794077631
E02000377,E02000381,1.5743115046864415
E02000377,E02000382,1.0391787068501235
E02000377,E02000383,2.229660393003635
E02000377,E02000384,1.5176702050714983
E02000377,E02000385,2.4816507395130882
E02000377,E02000386,3.068622158762098
E02000377,E02000387,2.6540343434664893
E02000377,E02000388,3.6714387195298785
E02000377,E02000389,2.774229380112108
E02000377,E02000390,3.312076113882831
E02000377,E02000391,4.341362941424298
E02000377,E02000392,3.9605468708282747
E02000377,E02000393,3.473617798719557
E02000377,E02000395,4.239049230501907
E02000377,E02000396,4.927313220736888
E02000377,E02000526,1.3765082502273025
E02000377,E02000528,3.9951944739108667
E02000377,E02000532,2.764530750089596
E02000377,E02000533,3.283216079341734
E02000377,E02000577,2.9677091906885624
E02000377,E02000578,2.547354897592497
E02000377,E02000579,2.0980395555980156
E02000377,E02000580,2.7779847080628475
E02000377,E02000581,1.994871197949334
E02000377,E02000582,2.9517987137937003
E02000377,E02000583,2.241384658869069
E02000377,E02000584,3.2071884105336306
E02000377,E02000585,2.2146727751968167
E02000377,E02000586,3.794798864842825
E02000377,E02000587,2.99854009550497
E02000377,E02000589,3.643608041904285
E02000377,E02000591,2.97088858846132
E02000377,E02000592,4.356222307230447
E02000377,E02000593,3.7050746953677516
E02000377,E02000595,4.980701135969326
E02000377,E02000596,4.29113472519872
E02000377,E02000597,4.809342497619521
E02000377,E02000784,2.6706042333655358
E02000377,E02000786,3.9031685658271074
E02000377,E02000787,4.761401730919615
E02000377,E02000788,4.774034915741183
E02000377,E02000928,4.15517956866041
E02000377,E02000933,4.736410632745218
E02000377,E02000963,3.545730770902442
E02000377,E02000964,3.7605539442729317
E02000377,E02000965,4.262629463363604
E02000377,E02000966,4.59298132877952
E02000377,E02000969,3.7977011663434177
E02000377,E02000973,3.5210916802875145
E02000377,E02000974,4.945630445226021
E02000377,E02000975,4.311236689245825
E02000377,E02000976,3.747358323345515
E02000377,E02006791,1.888073685626542
E02000377,E02006792,2.5230010779840275
E02000378,E02000379,1.7718601171820583
E02000378,E02000380,0.7273539352239649
E02000378,E02000381,0.47161750885512077
E02000378,E02000382,1.5118346656672166
E02000378,E02000383,1.0882541714737801
E02000378,E02000384,1.138557114033788
E02000378,E02000385,1.5393144659768672
E02000378,E02000386,1.9763584956813272
E02000378,E02000387,1.8882906193329052
E02000378,E02000388,2.602021506975272
E02000378,E02000389,2.2641466191165844
E02000378,E02000390,2.466909794659259
E02000378,E02000391,3.313732595363486
E02000378,E02000392,3.1001804545395846
E02000378,E02000393,2.7892803468225935
E02000378,E02000394,3.994705035346067
E02000378,E02000395,3.566551041012749
E02000378,E02000396,4.037834260027812
E02000378,E02000526,2.278804849623545
E02000378,E02000532,3.4772810552481803
E02000378,E02000533,4.244103419727351
E02000378,E02000577,2.6402350395684024
E02000378,E02000578,2.344290165945337
E02000378,E02000579,1.7603403280678456
E02000378,E02000580,1.990735520424411
E02000378,E02000581,1.215935629962876
E02000378,E02000582,1.8469327587968543
E02000378,E02000583,1.2245194720848303
E02000378,E02000584,1.9328828929139827
E02000378,E02000585,0.8994674790022221
E02000378,E02000586,2.4687409323988243
E02000378,E02000587,1.6747077200412628
E02000378,E02000588,4.094581307445876
E02000378,E02000589,2.332147055569368
E02000378,E02000590,3.721904565842705
E02000378,E02000591,1.7094457684883249
E02000378,E02000592,3.0413675575022086
E02000378,E02000593,2.4675726086582657
E02000378,E02000594,4.505996796480795
E02000378,E02000595,3.7020627645243556
E02000378,E02000596,3.064720750950051
E02000378,E02000597,3.6237494633872687
E02000378,E02000784,2.7212578052947536
E02000378,E02000786,4.176749206456714
E02000378,E02000923,4.878357253742089
E02000378,E02000926,4.648317429861473
E02000378,E02000928,3.840686408886901
E02000378,E02000932,4.68570581117453
E02000378,E02000933,4.561225171659493
E02000378,E02000961,4.411955861188901
E02000378,E02000962,4.518483980853889
E02000378,E02000963,3.154315521298214
E02000378,E02000964,3.1679125307914755
E02000378,E02000965,3.5002398625935514
E02000378,E02000966,3.674262026582613
E02000378,E02000968,4.129417405503123
E02000378,E02000969,2.9155766994052175
E02000378,E02000971,4.439455950407247
E02000378,E02000973,2.539502125226002
E02000378,E02000974,3.7841788561156067
E02000378,E02000975,3.1727631981344615
E02000378,E02000976,2.617321926156626
E02000378,E02000978,3.7659400989257636
E02000378,E02006791,3.1329152557696736
E02000378,E02006792,3.7044931880020067
E02000379,E02000380,1.1165273074182211
E02000379,E02000381,1.9002733035953066
E02000379,E02000382,0.8217950297570462
E02000379,E02000383,2.4982113974044
E02000379,E02000384,1.5706939792722254
E02000379,E02000385,2.6310062946638655
E02000379,E02000386,3.2619826950859943
E02000379,E02000387,2.7058093890256876
E02000379,E02000388,3.8290523338814886
E02000379,E02000389,2.6990582732359827
E02000379,E02000390,3.3617083039186406
E02000379,E02000391,4.455577578520516
E02000379,E02000392,3.9922409269333543
E02000379,E02000393,3.4369760654048456
E02000379,E02000395,4.1678009355592645
E02000379,E02000396,4.949441203316167
E02000379,E02000526,0.81989496227681
E02000379,E02000528,3.457002619022652
E02000379,E02000532,2.21112894634782
E02000379,E02000533,2.68898284937754
E02000379,E02000577,3.5487643804811904
E02000379,E02000578,3.1219239983975897
E02000379,E02000579,2.6889391325543217
E02000379,E02000580,3.3679067982905235
E02000379,E02000581,2.5775432331009562
E02000379,E02000582,3.5039393669763346
E02000379,E02000583,2.801083331074729
E02000379,E02000584,3.6993666777103438
E02000379,E02000585,2.6705727921311846
E02000379,E02000586,4.216045575839099
E02000379,E02000587,3.3950903886148915
E02000379,E02000589,4.003465201524399
E02000379,E02000591,3.2840188301304476
E02000379,E02000592,4.7157707586213435
E02000379,E02000593,3.9797079173904586
E02000379,E02000596,4.545584234389303
E02000379,E02000784,2.357991719881747
E02000379,E02000785,4.6906363723530875
E02000379,E02000786,3.454613903171778
E02000379,E02000787,4.178261262500554
E02000379,E02000788,4.244419781837843
E02000379,E02000928,3.9248736552083585
E02000379,E02000933,4.433328132905107
E02000379,E02000935,4.677635480163454
E02000379,E02000963,4.12759724270735
E02000379,E02000964,4.353465969664109
E02000379,E02000965,4.8567784503098
E02000379,E02000969,4.385742949372681
E02000379,E02000973,4.098160232779367
E02000379,E02000975,4.862519615200715
E02000379,E02000976,4.298604136171724
E02000379,E02006791,1.3613913367505777
E02000379,E02006792,1.959005276869113
E02000380,E02000381,0.7844686689237539
E02000380,E02000382,0.7965170801824738
E02000380,E02000383,1.4081134918995781
E02000380,E02000384,0.7557943359127528
E02000380,E02000385,1.64422046582419
E02000380,E02000386,2.230987282340617
E02000380,E02000387,1.842909703489596
E02000380,E02000388,2.832346094655491
E02000380,E02000389,2.0391935475011733
E02000380,E02000390,2.4944763029226475
E02000380,E02000391,3.5044104699972314
E02000380,E02000392,3.1452453001778555
E02000380,E02000393,2.696427544885519
E02000380,E02000394,4.194927676474334
E02000380,E02000395,3.474077740188688
E02000380,E02000396,4.111160710648984
E02000380,E02000526,1.551846401462991
E02000380,E02000528,4.520341880924267
E02000380,E02000532,2.7731301222239453
E02000380,E02000533,3.5174112108371456
E02000380,E02000577,3.1185003591179505
E02000380,E02000578,2.7586148360043623
E02000380,E02000579,2.208105721989142
E02000380,E02000580,2.630528216166329
E02000380,E02000581,1.8229590397894715
E02000380,E02000582,2.5679374520743568
E02000380,E02000583,1.9173369968608724
E02000380,E02000584,2.644865558940997
E02000380,E02000585,1.5948251289580306
E02000380,E02000586,3.1067474136043343
E02000380,E02000587,2.28122947958857
E02000380,E02000588,4.713360199675389
E02000380,E02000589,2.887643427884374
E02000380,E02000590,4.2998412875403655
E02000380,E02000591,2.17717873273714
E02000380,E02000592,3.600422667553915
E02000380,E02000593,2.8919058135342084
E02000380,E02000595,4.182212591111599
E02000380,E02000596,3.4707309960508392
E02000380,E02000597,3.977326951772564
E02000380,E02000784,2.2027047878321646
E02000380,E02000786,3.598669089425959
E02000380,E02000787,4.8406855063402645
E02000380,E02000788,4.636683041256181
E02000380,E02000926,4.906974423979852
E02000380,E02000928,3.527213548240342
E02000380,E02000932,4.615768380342174
E02000380,E02000933,4.182082545829295
E02000380,E02000935,4.745299485550972
E02000380,E02000936,4.859535150150137
E02000380,E02000963,3.6702388506459225
E02000380,E02000964,3.7610393268108577
E02000380,E02000965,4.153348961795575
E02000380,E02000966,4.370275911519536
E02000380,E02000968,4.848866315908706
E02000380,E02000969,3.597655464046106
E02000380,E02000973,3.2426813354042014
E02000380,E02000974,4.511365440185049
E02000380,E02000975,3.899824191441791
E02000380,E02000976,3.3434509737854916
E02000380,E02000978,4.450370348871211
E02000380,E02006791,2.458098079701986
E02000380,E02006792,2.9996977498411046
E02000381,E02000382,1.4297585325007913
E02000381,E02000383,0.6707943717077665
E02000381,E02000384,0.8184841327253035
E02000381,E02000385,1.0719820438783987
E02000381,E02000386,1.5504238584247707
E02000381,E02000387,1.4177077924767885
E02000381,E02000388,2.1736049568503915
E02000381,E02000389,1.814326893598301
E02000381,E02000390,1.9976579787445699
E02000381,E02000391,2.877206019632636
E02000381,E02000392,2.634372653837309
E02000381,E02000393,2.3186545905732783
E02000381,E02000394,3.5634159180621987
E02000381,E02000395,3.095174814495179
E02000381,E02000396,3.578076419605228
E02000381,E02000526,2.2464479745928925
E02000381,E02000532,3.310712767433298
E02000381,E02000533,4.158016816674853
E02000381,E02000577,3.0771645829198335
E02000381,E02000578,2.800159462931341
E02000381,E02000579,2.214232291752425
E02000381,E02000580,2.345448497436148
E02000381,E02000581,1.6191058642939242
E02000381,E02000582,2.0591980022088534
E02000381,E02000583,1.537519250402436
E02000381,E02000584,1.9703677903657701
E02000381,E02000585,0.9289638983742606
E02000381,E02000586,2.3408391974648213
E02000381,E02000587,1.5084735494515973
E02000381,E02000588,3.9355073146481505
E02000381,E02000589,2.1032825343273394
E02000381,E02000590,3.5158298050555543
E02000381,E02000591,1.3995852878209198
E02000381,E02000592,2.815959803653332
E02000381,E02000593,2.1312590970267045
E02000381,E02000594,4.250585963584041
E02000381,E02000595,3.40890383469322
E02000381,E02000596,2.719775966591672
E02000381,E02000597,3.251948760400803
E02000381,E02000784,2.3775392333775547
E02000381,E02000786,3.853542934454005
E02000381,E02000923,4.544928807586734
E02000381,E02000925,4.780312102883736
E02000381,E02000926,4.238263640366585
E02000381,E02000928,3.3985252619193713
E02000381,E02000929,4.6321224896623905
E02000381,E02000932,4.2142620198177045
E02000381,E02000933,4.134698238824238
E02000381,E02000934,4.962266301380754
E02000381,E02000935,4.903559053358504
E02000381,E02000936,4.631338253168923
E02000381,E02000961,4.729724488003649
E02000381,E02000962,4.762878288777667
E02000381,E02000963,3.573221744342067
E02000381,E02000964,3.544324055497672
E02000381,E02000965,3.8208703357518172
E02000381,E02000966,3.930652331135721
E02000381,E02000968,4.318031067871455
E02000381,E02000969,3.203965657980344
E02000381,E02000971,4.547793157999707
E02000381,E02000973,2.7936155394757383
E02000381,E02000974,3.8946448850538906
E02000381,E02000975,3.312764981134088
E02000381,E02000976,2.778497059046911
E02000381,E02000978,3.712081221386872
E02000381,E02000982,4.978945928669193
E02000381,E02006791,3.231179161054634
E02000381,E02006792,3.7458350156649947
E02000382,E02000383,1.8972393645670231
E02000382,E02000384,0.8382017295371721
E02000382,E02000385,1.9090693633532712
E02000382,E02000386,2.5570828235784306
E02000382,E02000387,1.9202658984791008
E02000382,E02000388,3.087300002116395
E02000382,E02000389,1.8779553410676573
E02000382,E02000390,2.567047609925673
E02000382,E02000391,3.6819724770532467
E02000382,E02000392,3.187157872042918
E02000382,E02000393,2.6183649801283106
E02000382,E02000394,4.356112633999439
E02000382,E02000395,3.3460097340023616
E02000382,E02000396,4.138644338558337
E02000382,E02000526,0.821584368931281
E02000382,E02000528,3.866826871093198
E02000382,E02000532,1.977202116697977
E02000382,E02000533,2.742357092752788
E02000382,E02000577,3.8334941215043883
E02000382,E02000578,3.445516050091271
E02000382,E02000579,2.9267549266753625
E02000382,E02000580,3.417849946819164
E02000382,E02000581,2.607233385911619
E02000382,E02000582,3.3585197285353825
E02000382,E02000583,2.7138416076819913
E02000382,E02000584,3.3858620853855874
E02000382,E02000585,2.3322852857934353
E02000382,E02000586,3.754095215961071
E02000382,E02000587,2.918605444895529
E02000382,E02000589,3.456441893918539
E02000382,E02000590,4.861931774034565
E02000382,E02000591,2.6987731487712217
E02000382,E02000592,4.154326996560704
E02000382,E02000593,3.3338741436701103
E02000382,E02000595,4.640154748145521
E02000382,E02000596,3.871204892910739
E02000382,E02000597,4.3072966474080685
E02000382,E02000784,1.6314938975441637
E02000382,E02000785,4.7437644640953796
E02000382,E02000786,2.9062973956291556
E02000382,E02000787,4.044253117547565
E02000382,E02000788,3.8749562325628713
E02000382,E02000928,3.1423404728246567
E02000382,E02000932,4.469812747160515
E02000382,E02000933,3.700544737735905
E02000382,E02000935,4.095388294485972
E02000382,E02000936,4.525510648741817
E02000382,E02000938,4.613271911862499
E02000382,E02000963,4.398812673101141
E02000382,E02000964,4.526704757184107
E02000382,E02000965,4.940915726717032
E02000382,E02000969,4.392755397358508
E02000382,E02000973,4.039019048432259
E02000382,E02000975,4.679461597312183
E02000382,E02000976,4.127067554500457
E02000382,E02006791,1.9096832201694052
E02000382,E02006792,2.3471957087096786
E02000383,E02000384,1.0977069115619722
E02000383,E02000385,0.5608607312376379
E02000383,E02000386,0.8885284101913228
E02000383,E02000387,1.005453649591929
E02000383,E02000388,1.5141818973645025
E02000383,E02000389,1.5383391284746977
E02000383,E02000390,1.452800646493552
E02000383,E02000391,2.225565989605963
E02000383,E02000392,2.054111991248531
E02000383,E02000393,1.8562644100034376
E02000383,E02000394,2.9067896425670403
E02000383,E02000395,2.5992763456144186
E02000383,E02000396,2.968399671683541
E02000383,E02000526,2.711841581287763
E02000383,E02000532,3.5865297474304367
E02000383,E02000533,4.518221559225566
E02000383,E02000577,3.493421803109116
E02000383,E02000578,3.275365356600341
E02000383,E02000579,2.6948458279737912
E02000383,E02000580,2.6186082594793816
E02000383,E02000581,2.017650847992612
E02000383,E02000582,2.1296131760782413
E02000383,E02000583,1.8061480215186951
E02000383,E02000584,1.7983140052451598
E02000383,E02000585,0.9674052516955634
E02000383,E02000586,1.9134495797375684
E02000383,E02000587,1.1004793013117118
E02000383,E02000588,3.4276927136418593
E02000383,E02000589,1.5624707938814568
E02000383,E02000590,2.9647060011317503
E02000383,E02000591,0.8017650217506023
E02000383,E02000592,2.257087654747347
E02000383,E02000593,1.4845980812146997
E02000383,E02000594,3.647164196417999
E02000383,E02000595,2.781448887560029
E02000383,E02000596,2.0632484038603867
E02000383,E02000597,2.583712893726249
E02000383,E02000784,2.390049417475908
E02000383,E02000786,3.856233860470996
E02000383,E02000923,3.888775043964482
E02000383,E02000925,4.112241426076344
E02000383,E02000926,3.570325031501521
E02000383,E02000927,4.945185102183346
E02000383,E02000928,3.092435100824847
E02000383,E02000929,3.9754812527642907
E02000383,E02000930,4.5063593754626
E02000383,E02000932,3.680007469269001
E02000383,E02000933,3.8722276672745313
E02000383,E02000934,4.321817706970122
E02000383,E02000935,4.795393512169938
E02000383,E02000936,4.215344094157831
E02000383,E02000938,4.777892397560493
E02000383,E02000940,4.7289132766492905
E02000383,E02000942,4.8425259418785735
E02000383,E02000961,4.874375269328054
E02000383,E02000962,4.782864967626388
E02000383,E02000963,3.93719046338947
E02000383,E02000964,3.8190618649069896
E02000383,E02000965,3.986725064979468
E02000383,E02000966,3.9859954729068408
E02000383,E02000968,4.258778249393294
E02000383,E02000969,3.331502643462034
E02000383,E02000970,4.88136550980648
E02000383,E02000971,4.3663667126143935
E02000383,E02000973,2.8819179476753387
E02000383,E02000974,3.7299847228323424
E02000383,E02000975,3.2078144974062908
E02000383,E02000976,2.726762553468766
E02000383,E02000978,3.331513671764307
E02000383,E02000981,4.890639582808259
E02000383,E02000982,4.4177379105802315
E02000383,E02006791,3.783283839499305
E02000383,E02006792,4.2440165657970335
E02000384,E02000385,1.074136087036707
E02000384,E02000386,1.7199533538473857
E02000384,E02000387,1.1479975106676303
E02000384,E02000388,2.263706506738655
E02000384,E02000389,1.2839660823535883
E02000384,E02000390,1.8082565310081395
E02000384,E02000391,2.885436282112681
E02000384,E02000392,2.451492822808898
E02000384,E02000393,1.9583339940484625
E02000384,E02000394,3.569094483405003
E02000384,E02000395,2.7298566947830127
E02000384,E02000396,3.4170567943163266
E02000384,E02000526,1.629030357969977
E02000384,E02000528,4.675209969098665
E02000384,E02000532,2.5272975852425095
E02000384,E02000533,3.428020497199571
E02000384,E02000577,3.755714966240078
E02000384,E02000578,3.4290153682635034
E02000384,E02000579,2.856669445538389
E02000384,E02000580,3.1226856331427335
E02000384,E02000581,2.35437159928889
E02000384,E02000582,2.877547788953476
E02000384,E02000583,2.332562141038096
E02000384,E02000584,2.7533786127751374
E02000384,E02000585,1.735971008979883
E02000384,E02000586,3.0010231219220875
E02000384,E02000587,2.1729395147095016
E02000384,E02000588,4.523679623807233
E02000384,E02000589,2.6577238583483767
E02000384,E02000590,4.05088163908202
E02000384,E02000591,1.8899103867343119
E02000384,E02000592,3.3435737738160274
E02000384,E02000593,2.49929926605894
E02000384,E02000594,4.694179384993203
E02000384,E02000595,3.8047404568393577
E02000384,E02000596,3.033033411004203
E02000384,E02000597,3.474055103551732
E02000384,E02000784,1.5837977827237752
E02000384,E02000786,3.0484152953844528
E02000384,E02000787,4.5670270161646895
E02000384,E02000788,4.188911041933831
E02000384,E02000923,4.82881710052959
E02000384,E02000925,4.977638673119342
E02000384,E02000926,4.310828956517617
E02000384,E02000928,2.7860932048705447
E02000384,E02000929,4.6122092419200245
E02000384,E02000932,3.871669862644895
E02000384,E02000933,3.466281353033794
E02000384,E02000934,4.863296753421128
E02000384,E02000935,4.130887341880532
E02000384,E02000936,4.106424133368253
E02000384,E02000938,4.399332486121367
E02000384,E02000940,4.985889572857829
E02000384,E02000942,4.89530412606028
E02000384,E02000944,4.94412857137373
E02000384,E02000963,4.283622655260412
E02000384,E02000964,4.3060708162872485
E02000384,E02000965,4.619483058921937
E02000384,E02000966,4.747215719545317
E02000384,E02000969,4.013379694135013
E02000384,E02000973,3.609466868564812
E02000384,E02000974,4.691218746653505
E02000384,E02000975,4.120570380803766
E02000384,E02000976,3.592366320307037
E02000384,E02000978,4.411018574649755
E02000384,E02006791,2.747872593667039
E02000384,E02006792,3.1649278446122278
E02000385,E02000386,0.6503115536539262
E02000385,E02000387,0.45323537645494827
E02000385,E02000388,1.1999163792419891
E02000385,E02000389,1.0171788640940262
E02000385,E02000390,0.9286130049156185
E02000385,E02000391,1.8601972333730534
E02000385,E02000392,1.5624595926998912
E02000385,E02000393,1.2994205445600988
E02000385,E02000394,2.55075265588486
E02000385,E02000395,2.0544043729189534
E02000385,E02000396,2.510643291386785
E02000385,E02000526,2.672389639280175
E02000385,E02000532,3.341662622586232
E02000385,E02000533,4.328876861911363
E02000385,E02000577,4.0435843484485705
E02000385,E02000578,3.810935081530547
E02000385,E02000579,3.2268829721713748
E02000385,E02000580,3.1794663447224183
E02000385,E02000581,2.5657716924607095
E02000385,E02000582,2.6740126156910997
E02000385,E02000583,2.3663964469472463
E02000385,E02000584,2.2785027478085076
E02000385,E02000585,1.525629970618019
E02000385,E02000586,2.225297817471491
E02000385,E02000587,1.4925563010607077
E02000385,E02000588,3.6010251803514697
E02000385,E02000589,1.7688069960498496
E02000385,E02000590,3.0888865789387228
E02000385,E02000591,1.0225936444871606
E02000385,E02000592,2.3937827790135895
E02000385,E02000593,1.4720297004580103
E02000385,E02000594,3.664535670831681
E02000385,E02000595,2.7626623625273345
E02000385,E02000596,1.9723399897376936
E02000385,E02000597,2.3999279777994595
E02000385,E02000784,1.992416770642612
E02000385,E02000786,3.418168828347891
E02000385,E02000788,4.677335987103081
E02000385,E02000923,3.755857107664367
E02000385,E02000924,4.9835250137541
E02000385,E02000925,3.90681222461426
